dataset,method,k,feature,selection_frequency,n_seeds
breast_cancer_wisconsin,mutual_info,30,smoothness_mean,1.0,3
breast_cancer_wisconsin,mutual_info,30,smoothness_se,1.0,3
breast_cancer_wisconsin,mutual_info,30,smoothness_worst,1.0,3
breast_cancer_wisconsin,mutual_info,30,symmetry_mean,1.0,3
breast_cancer_wisconsin,mutual_info,30,symmetry_se,1.0,3
breast_cancer_wisconsin,mutual_info,30,symmetry_worst,1.0,3
breast_cancer_wisconsin,mutual_info,30,texture_mean,1.0,3
breast_cancer_wisconsin,mutual_info,30,texture_se,1.0,3
breast_cancer_wisconsin,mutual_info,30,texture_worst,1.0,3
breast_cancer_wisconsin,random_forest,3,area_worst,0.6666666666666666,3
breast_cancer_wisconsin,random_forest,3,concave_points_worst,0.6666666666666666,3
breast_cancer_wisconsin,random_forest,3,perimeter_worst,1.0,3
breast_cancer_wisconsin,random_forest,3,radius_worst,0.6666666666666666,3
breast_cancer_wisconsin,random_forest,5,area_worst,1.0,3
breast_cancer_wisconsin,random_forest,5,concave_points_mean,1.0,3
breast_cancer_wisconsin,random_forest,5,concave_points_worst,1.0,3
breast_cancer_wisconsin,random_forest,5,perimeter_worst,1.0,3
breast_cancer_wisconsin,random_forest,5,radius_worst,1.0,3
breast_cancer_wisconsin,random_forest,10,area_mean,1.0,3
breast_cancer_wisconsin,random_forest,10,area_se,1.0,3
breast_cancer_wisconsin,random_forest,10,area_worst,1.0,3
breast_cancer_wisconsin,random_forest,10,concave_points_mean,1.0,3
breast_cancer_wisconsin,random_forest,10,concave_points_worst,1.0,3
breast_cancer_wisconsin,random_forest,10,concavity_mean,1.0,3
breast_cancer_wisconsin,random_forest,10,concavity_worst,0.3333333333333333,3
breast_cancer_wisconsin,random_forest,10,perimeter_mean,1.0,3
breast_cancer_wisconsin,random_forest,10,perimeter_worst,1.0,3
breast_cancer_wisconsin,random_forest,10,radius_mean,0.6666666666666666,3
breast_cancer_wisconsin,random_forest,10,radius_worst,1.0,3
breast_cancer_wisconsin,random_forest,15,area_mean,1.0,3
breast_cancer_wisconsin,random_forest,15,area_se,1.0,3
breast_cancer_wisconsin,random_forest,15,area_worst,1.0,3
breast_cancer_wisconsin,random_forest,15,concave_points_mean,1.0,3
breast_cancer_wisconsin,random_forest,15,concave_points_worst,1.0,3
breast_cancer_wisconsin,random_forest,15,concavity_mean,1.0,3
breast_cancer_wisconsin,random_forest,15,concavity_worst,1.0,3
breast_cancer_wisconsin,random_forest,15,perimeter_mean,1.0,3
breast_cancer_wisconsin,random_forest,15,perimeter_se,0.3333333333333333,3
breast_cancer_wisconsin,random_forest,15,perimeter_worst,1.0,3
breast_cancer_wisconsin,random_forest,15,radius_mean,1.0,3
breast_cancer_wisconsin,random_forest,15,radius_se,0.6666666666666666,3
breast_cancer_wisconsin,random_forest,15,radius_worst,1.0,3
breast_cancer_wisconsin,random_forest,15,smoothness_worst,1.0,3
breast_cancer_wisconsin,random_forest,15,texture_mean,1.0,3
breast_cancer_wisconsin,random_forest,15,texture_worst,1.0,3
breast_cancer_wisconsin,random_forest,20,area_mean,1.0,3
breast_cancer_wisconsin,random_forest,20,area_se,1.0,3
breast_cancer_wisconsin,random_forest,20,area_worst,1.0,3
breast_cancer_wisconsin,random_forest,20,compactness_mean,1.0,3
breast_cancer_wisconsin,random_forest,20,compactness_worst,1.0,3
breast_cancer_wisconsin,random_forest,20,concave_points_mean,1.0,3
breast_cancer_wisconsin,random_forest,20,concave_points_worst,1.0,3
breast_cancer_wisconsin,random_forest,20,concavity_mean,1.0,3
breast_cancer_wisconsin,random_forest,20,concavity_se,0.3333333333333333,3
breast_cancer_wisconsin,random_forest,20,concavity_worst,1.0,3
breast_cancer_wisconsin,random_forest,20,fractal_dimension_worst,0.3333333333333333,3
breast_cancer_wisconsin,random_forest,20,perimeter_mean,1.0,3
breast_cancer_wisconsin,random_forest,20,perimeter_se,0.6666666666666666,3
breast_cancer_wisconsin,random_forest,20,perimeter_worst,1.0,3
breast_cancer_wisconsin,random_forest,20,radius_mean,1.0,3
breast_cancer_wisconsin,random_forest,20,radius_se,1.0,3
breast_cancer_wisconsin,random_forest,20,radius_worst,1.0,3
breast_cancer_wisconsin,random_forest,20,smoothness_mean,0.6666666666666666,3
breast_cancer_wisconsin,random_forest,20,smoothness_se,0.3333333333333333,3
breast_cancer_wisconsin,random_forest,20,smoothness_worst,1.0,3
breast_cancer_wisconsin,random_forest,20,symmetry_worst,0.6666666666666666,3
breast_cancer_wisconsin,random_forest,20,texture_mean,1.0,3
breast_cancer_wisconsin,random_forest,20,texture_worst,1.0,3
breast_cancer_wisconsin,random_forest,30,area_mean,1.0,3
breast_cancer_wisconsin,random_forest,30,area_se,1.0,3
breast_cancer_wisconsin,random_forest,30,area_worst,1.0,3
breast_cancer_wisconsin,random_forest,30,compactness_mean,1.0,3
breast_cancer_wisconsin,random_forest,30,compactness_se,1.0,3
breast_cancer_wisconsin,random_forest,30,compactness_worst,1.0,3
breast_cancer_wisconsin,random_forest,30,concave_points_mean,1.0,3
breast_cancer_wisconsin,random_forest,30,concave_points_se,1.0,3
breast_cancer_wisconsin,random_forest,30,concave_points_worst,1.0,3
breast_cancer_wisconsin,random_forest,30,concavity_mean,1.0,3
breast_cancer_wisconsin,random_forest,30,concavity_se,1.0,3
breast_cancer_wisconsin,random_forest,30,concavity_worst,1.0,3
breast_cancer_wisconsin,random_forest,30,fractal_dimension_mean,1.0,3
breast_cancer_wisconsin,random_forest,30,fractal_dimension_se,1.0,3
breast_cancer_wisconsin,random_forest,30,fractal_dimension_worst,1.0,3
breast_cancer_wisconsin,random_forest,30,perimeter_mean,1.0,3
breast_cancer_wisconsin,random_forest,30,perimeter_se,1.0,3
breast_cancer_wisconsin,random_forest,30,perimeter_worst,1.0,3
breast_cancer_wisconsin,random_forest,30,radius_mean,1.0,3
breast_cancer_wisconsin,random_forest,30,radius_se,1.0,3
breast_cancer_wisconsin,random_forest,30,radius_worst,1.0,3
breast_cancer_wisconsin,random_forest,30,smoothness_mean,1.0,3
breast_cancer_wisconsin,random_forest,30,smoothness_se,1.0,3
breast_cancer_wisconsin,random_forest,30,smoothness_worst,1.0,3
breast_cancer_wisconsin,random_forest,30,symmetry_mean,1.0,3
breast_cancer_wisconsin,random_forest,30,symmetry_se,1.0,3
breast_cancer_wisconsin,random_forest,30,symmetry_worst,1.0,3
breast_cancer_wisconsin,random_forest,30,texture_mean,1.0,3
breast_cancer_wisconsin,random_forest,30,texture_se,1.0,3
breast_cancer_wisconsin,random_forest,30,texture_worst,1.0,3
breast_cancer_wisconsin,variance,3,area_worst,1.0,3
breast_cancer_wisconsin,variance,3,compactness_worst,1.0,3
breast_cancer_wisconsin,variance,3,radius_mean,1.0,3
breast_cancer_wisconsin,variance,5,area_worst,1.0,3
breast_cancer_wisconsin,variance,5,compactness_worst,1.0,3
breast_cancer_wisconsin,variance,5,concave_points_worst,1.0,3
breast_cancer_wisconsin,variance,5,concavity_worst,1.0,3
breast_cancer_wisconsin,variance,5,radius_mean,1.0,3
breast_cancer_wisconsin,variance,10,area_worst,1.0,3
breast_cancer_wisconsin,variance,10,compactness_worst,1.0,3
breast_cancer_wisconsin,variance,10,concave_points_se,1.0,3
breast_cancer_wisconsin,variance,10,concave_points_worst,1.0,3
breast_cancer_wisconsin,variance,10,concavity_worst,1.0,3
breast_cancer_wisconsin,variance,10,fractal_dimension_se,1.0,3
breast_cancer_wisconsin,variance,10,perimeter_worst,1.0,3
breast_cancer_wisconsin,variance,10,radius_mean,1.0,3
breast_cancer_wisconsin,variance,10,smoothness_worst,1.0,3
breast_cancer_wisconsin,variance,10,symmetry_se,1.0,3
breast_cancer_wisconsin,variance,15,area_worst,1.0,3
breast_cancer_wisconsin,variance,15,compactness_se,1.0,3
breast_cancer_wisconsin,variance,15,compactness_worst,1.0,3
breast_cancer_wisconsin,variance,15,concave_points_se,1.0,3
breast_cancer_wisconsin,variance,15,concave_points_worst,1.0,3
breast_cancer_wisconsin,variance,15,concavity_se,1.0,3
breast_cancer_wisconsin,variance,15,concavity_worst,1.0,3
breast_cancer_wisconsin,variance,15,fractal_dimension_se,1.0,3
breast_cancer_wisconsin,variance,15,fractal_dimension_worst,1.0,3
breast_cancer_wisconsin,variance,15,perimeter_se,1.0,3
breast_cancer_wisconsin,variance,15,perimeter_worst,1.0,3
breast_cancer_wisconsin,variance,15,radius_mean,1.0,3
breast_cancer_wisconsin,variance,15,smoothness_worst,1.0,3
breast_cancer_wisconsin,variance,15,symmetry_se,1.0,3
breast_cancer_wisconsin,variance,15,symmetry_worst,1.0,3
breast_cancer_wisconsin,variance,20,area_worst,1.0,3
breast_cancer_wisconsin,variance,20,compactness_se,1.0,3
breast_cancer_wisconsin,variance,20,compactness_worst,1.0,3
breast_cancer_wisconsin,variance,20,concave_points_mean,1.0,3
breast_cancer_wisconsin,variance,20,concave_points_se,1.0,3
breast_cancer_wisconsin,variance,20,concave_points_worst,1.0,3
breast_cancer_wisconsin,variance,20,concavity_mean,1.0,3
breast_cancer_wisconsin,variance,20,concavity_se,1.0,3
breast_cancer_wisconsin,variance,20,concavity_worst,1.0,3
breast_cancer_wisconsin,variance,20,fractal_dimension_se,1.0,3
breast_cancer_wisconsin,variance,20,fractal_dimension_worst,1.0,3
breast_cancer_wisconsin,variance,20,perimeter_se,1.0,3
breast_cancer_wisconsin,variance,20,perimeter_worst,1.0,3
breast_cancer_wisconsin,variance,20,radius_mean,1.0,3
breast_cancer_wisconsin,variance,20,radius_se,1.0,3
breast_cancer_wisconsin,variance,20,smoothness_worst,1.0,3
breast_cancer_wisconsin,variance,20,symmetry_mean,1.0,3
breast_cancer_wisconsin,variance,20,symmetry_se,1.0,3
breast_cancer_wisconsin,variance,20,symmetry_worst,1.0,3
breast_cancer_wisconsin,variance,20,texture_se,1.0,3
breast_cancer_wisconsin,variance,30,area_mean,1.0,3
breast_cancer_wisconsin,variance,30,area_se,1.0,3
breast_cancer_wisconsin,variance,30,area_worst,1.0,3
breast_cancer_wisconsin,variance,30,compactness_mean,1.0,3
breast_cancer_wisconsin,variance,30,compactness_se,1.0,3
breast_cancer_wisconsin,variance,30,compactness_worst,1.0,3
breast_cancer_wisconsin,variance,30,concave_points_mean,1.0,3
breast_cancer_wisconsin,variance,30,concave_points_se,1.0,3
breast_cancer_wisconsin,variance,30,concave_points_worst,1.0,3
breast_cancer_wisconsin,variance,30,concavity_mean,1.0,3
breast_cancer_wisconsin,variance,30,concavity_se,1.0,3
breast_cancer_wisconsin,variance,30,concavity_worst,1.0,3
breast_cancer_wisconsin,variance,30,fractal_dimension_mean,1.0,3
breast_cancer_wisconsin,variance,30,fractal_dimension_se,1.0,3
breast_cancer_wisconsin,variance,30,fractal_dimension_worst,1.0,3
breast_cancer_wisconsin,variance,30,perimeter_mean,1.0,3
breast_cancer_wisconsin,variance,30,perimeter_se,1.0,3
breast_cancer_wisconsin,variance,30,perimeter_worst,1.0,3
breast_cancer_wisconsin,variance,30,radius_mean,1.0,3
breast_cancer_wisconsin,variance,30,radius_se,1.0,3
breast_cancer_wisconsin,variance,30,radius_worst,1.0,3
breast_cancer_wisconsin,variance,30,smoothness_mean,1.0,3
breast_cancer_wisconsin,variance,30,smoothness_se,1.0,3
breast_cancer_wisconsin,variance,30,smoothness_worst,1.0,3
breast_cancer_wisconsin,variance,30,symmetry_mean,1.0,3
breast_cancer_wisconsin,variance,30,symmetry_se,1.0,3
breast_cancer_wisconsin,variance,30,symmetry_worst,1.0,3
breast_cancer_wisconsin,variance,30,texture_mean,1.0,3
breast_cancer_wisconsin,variance,30,texture_se,1.0,3
breast_cancer_wisconsin,variance,30,texture_worst,1.0,3
customer_churn,f_classif,1,support_calls,1.0,3
customer_churn,f_classif,4,contract_length_Monthly,1.0,3
customer_churn,f_classif,4,payment_delay,1.0,3
customer_churn,f_classif,4,support_calls,1.0,3
customer_churn,f_classif,4,total_spend,1.0,3
customer_churn,f_classif,5,age,1.0,3
customer_churn,f_classif,5,contract_length_Monthly,1.0,3
customer_churn,f_classif,5,payment_delay,1.0,3
customer_churn,f_classif,5,support_calls,1.0,3
customer_churn,f_classif,5,total_spend,1.0,3
customer_churn,f_classif,10,age,1.0,3
customer_churn,f_classif,10,contract_length_Annual,1.0,3
customer_churn,f_classif,10,contract_length_Monthly,1.0,3
customer_churn,f_classif,10,contract_length_Quarterly,1.0,3
customer_churn,f_classif,10,gender_Female,1.0,3
customer_churn,f_classif,10,gender_Male,1.0,3
customer_churn,f_classif,10,last_interaction,1.0,3
customer_churn,f_classif,10,payment_delay,1.0,3
customer_churn,f_classif,10,support_calls,1.0,3
customer_churn,f_classif,10,total_spend,1.0,3
customer_churn,f_classif,15,age,1.0,3
customer_churn,f_classif,15,contract_length_Annual,1.0,3
customer_churn,f_classif,15,contract_length_Monthly,1.0,3
customer_churn,f_classif,15,contract_length_Quarterly,1.0,3
customer_churn,f_classif,15,gender_Female,1.0,3
customer_churn,f_classif,15,gender_Male,1.0,3
customer_churn,f_classif,15,last_interaction,1.0,3
customer_churn,f_classif,15,payment_delay,1.0,3
customer_churn,f_classif,15,subscription_type_Basic,1.0,3
customer_churn,f_classif,15,subscription_type_Premium,1.0,3
customer_churn,f_classif,15,subscription_type_Standard,1.0,3
customer_churn,f_classif,15,support_calls,1.0,3
customer_churn,f_classif,15,tenure,1.0,3
customer_churn,f_classif,15,total_spend,1.0,3
customer_churn,f_classif,15,usage_frequency,1.0,3
customer_churn,l1_logistic,1,contract_length_Monthly,1.0,3
customer_churn,l1_logistic,4,contract_length_Monthly,1.0,3
customer_churn,l1_logistic,4,payment_delay,1.0,3
customer_churn,l1_logistic,4,support_calls,1.0,3
customer_churn,l1_logistic,4,total_spend,1.0,3
customer_churn,l1_logistic,5,contract_length_Monthly,1.0,3
customer_churn,l1_logistic,5,gender_Male,1.0,3
customer_churn,l1_logistic,5,payment_delay,1.0,3
customer_churn,l1_logistic,5,support_calls,1.0,3
customer_churn,l1_logistic,5,total_spend,1.0,3
customer_churn,l1_logistic,10,age,1.0,3
customer_churn,l1_logistic,10,contract_length_Annual,0.3333333333333333,3
customer_churn,l1_logistic,10,contract_length_Monthly,1.0,3
customer_churn,l1_logistic,10,gender_Female,1.0,3
customer_churn,l1_logistic,10,gender_Male,1.0,3
customer_churn,l1_logistic,10,last_interaction,1.0,3
customer_churn,l1_logistic,10,payment_delay,1.0,3
customer_churn,l1_logistic,10,subscription_type_Premium,0.3333333333333333,3
customer_churn,l1_logistic,10,support_calls,1.0,3
customer_churn,l1_logistic,10,tenure,1.0,3
customer_churn,l1_logistic,10,total_spend,1.0,3
customer_churn,l1_logistic,10,usage_frequency,0.3333333333333333,3
customer_churn,l1_logistic,15,age,1.0,3
customer_churn,l1_logistic,15,contract_length_Annual,1.0,3
customer_churn,l1_logistic,15,contract_length_Monthly,1.0,3
customer_churn,l1_logistic,15,contract_length_Quarterly,1.0,3
customer_churn,l1_logistic,15,gender_Female,1.0,3
customer_churn,l1_logistic,15,gender_Male,1.0,3
customer_churn,l1_logistic,15,last_interaction,1.0,3
customer_churn,l1_logistic,15,payment_delay,1.0,3
customer_churn,l1_logistic,15,subscription_type_Basic,1.0,3
customer_churn,l1_logistic,15,subscription_type_Premium,1.0,3
customer_churn,l1_logistic,15,subscription_type_Standard,1.0,3
customer_churn,l1_logistic,15,support_calls,1.0,3
customer_churn,l1_logistic,15,tenure,1.0,3
customer_churn,l1_logistic,15,total_spend,1.0,3
customer_churn,l1_logistic,15,usage_frequency,1.0,3
customer_churn,linear_svm,1,contract_length_Monthly,1.0,3
customer_churn,linear_svm,4,contract_length_Annual,1.0,3
customer_churn,linear_svm,4,contract_length_Monthly,1.0,3
customer_churn,linear_svm,4,contract_length_Quarterly,1.0,3
customer_churn,linear_svm,4,support_calls,1.0,3
customer_churn,linear_svm,5,contract_length_Annual,1.0,3
customer_churn,linear_svm,5,contract_length_Monthly,1.0,3
customer_churn,linear_svm,5,contract_length_Quarterly,1.0,3
customer_churn,linear_svm,5,support_calls,1.0,3
customer_churn,linear_svm,5,total_spend,1.0,3
customer_churn,linear_svm,10,age,0.6666666666666666,3
customer_churn,linear_svm,10,contract_length_Annual,1.0,3
customer_churn,linear_svm,10,contract_length_Monthly,1.0,3
customer_churn,linear_svm,10,contract_length_Quarterly,1.0,3
customer_churn,linear_svm,10,gender_Female,1.0,3
customer_churn,linear_svm,10,last_interaction,1.0,3
customer_churn,linear_svm,10,payment_delay,1.0,3
customer_churn,linear_svm,10,subscription_type_Basic,1.0,3
customer_churn,linear_svm,10,subscription_type_Premium,0.3333333333333333,3
customer_churn,linear_svm,10,support_calls,1.0,3
customer_churn,linear_svm,10,total_spend,1.0,3
customer_churn,linear_svm,15,age,1.0,3
customer_churn,linear_svm,15,contract_length_Annual,1.0,3
customer_churn,linear_svm,15,contract_length_Monthly,1.0,3
customer_churn,linear_svm,15,contract_length_Quarterly,1.0,3
customer_churn,linear_svm,15,gender_Female,1.0,3
customer_churn,linear_svm,15,gender_Male,1.0,3
customer_churn,linear_svm,15,last_interaction,1.0,3
customer_churn,linear_svm,15,payment_delay,1.0,3
customer_churn,linear_svm,15,subscription_type_Basic,1.0,3
customer_churn,linear_svm,15,subscription_type_Premium,1.0,3
customer_churn,linear_svm,15,subscription_type_Standard,1.0,3
customer_churn,linear_svm,15,support_calls,1.0,3
customer_churn,linear_svm,15,tenure,1.0,3
customer_churn,linear_svm,15,total_spend,1.0,3
customer_churn,linear_svm,15,usage_frequency,1.0,3
customer_churn,mrmr_approx,1,support_calls,0.3333333333333333,3
customer_churn,mrmr_approx,1,total_spend,0.6666666666666666,3
customer_churn,mrmr_approx,4,age,1.0,3
customer_churn,mrmr_approx,4,payment_delay,1.0,3
customer_churn,mrmr_approx,4,support_calls,1.0,3
customer_churn,mrmr_approx,4,total_spend,1.0,3
customer_churn,mrmr_approx,5,age,1.0,3
customer_churn,mrmr_approx,5,contract_length_Monthly,0.3333333333333333,3
customer_churn,mrmr_approx,5,payment_delay,1.0,3
customer_churn,mrmr_approx,5,subscription_type_Basic,0.3333333333333333,3
customer_churn,mrmr_approx,5,support_calls,1.0,3
customer_churn,mrmr_approx,5,total_spend,1.0,3
customer_churn,mrmr_approx,5,usage_frequency,0.3333333333333333,3
customer_churn,mrmr_approx,10,age,1.0,3
customer_churn,mrmr_approx,10,contract_length_Monthly,1.0,3
customer_churn,mrmr_approx,10,gender_Female,0.6666666666666666,3
customer_churn,mrmr_approx,10,gender_Male,0.3333333333333333,3
customer_churn,mrmr_approx,10,last_interaction,1.0,3
customer_churn,mrmr_approx,10,payment_delay,1.0,3
customer_churn,mrmr_approx,10,subscription_type_Basic,0.3333333333333333,3
customer_churn,mrmr_approx,10,subscription_type_Standard,0.6666666666666666,3
customer_churn,mrmr_approx,10,support_calls,1.0,3
customer_churn,mrmr_approx,10,tenure,1.0,3
customer_churn,mrmr_approx,10,total_spend,1.0,3
customer_churn,mrmr_approx,10,usage_frequency,1.0,3
customer_churn,mrmr_approx,15,age,1.0,3
customer_churn,mrmr_approx,15,contract_length_Annual,1.0,3
customer_churn,mrmr_approx,15,contract_length_Monthly,1.0,3
customer_churn,mrmr_approx,15,contract_length_Quarterly,1.0,3
customer_churn,mrmr_approx,15,gender_Female,1.0,3
customer_churn,mrmr_approx,15,gender_Male,1.0,3
customer_churn,mrmr_approx,15,last_interaction,1.0,3
customer_churn,mrmr_approx,15,payment_delay,1.0,3
customer_churn,mrmr_approx,15,subscription_type_Basic,1.0,3
customer_churn,mrmr_approx,15,subscription_type_Premium,1.0,3
customer_churn,mrmr_approx,15,subscription_type_Standard,1.0,3
customer_churn,mrmr_approx,15,support_calls,1.0,3
customer_churn,mrmr_approx,15,tenure,1.0,3
customer_churn,mrmr_approx,15,total_spend,1.0,3
customer_churn,mrmr_approx,15,usage_frequency,1.0,3
customer_churn,mutual_info,1,support_calls,0.3333333333333333,3
customer_churn,mutual_info,1,total_spend,0.6666666666666666,3
customer_churn,mutual_info,4,age,0.6666666666666666,3
customer_churn,mutual_info,4,contract_length_Monthly,0.6666666666666666,3
customer_churn,mutual_info,4,payment_delay,0.6666666666666666,3
customer_churn,mutual_info,4,support_calls,1.0,3
customer_churn,mutual_info,4,total_spend,1.0,3
customer_churn,mutual_info,5,age,1.0,3
customer_churn,mutual_info,5,contract_length_Monthly,1.0,3
customer_churn,mutual_info,5,payment_delay,1.0,3
customer_churn,mutual_info,5,support_calls,1.0,3
customer_churn,mutual_info,5,total_spend,1.0,3
customer_churn,mutual_info,10,age,1.0,3
customer_churn,mutual_info,10,contract_length_Annual,0.6666666666666666,3
customer_churn,mutual_info,10,contract_length_Monthly,1.0,3
customer_churn,mutual_info,10,contract_length_Quarterly,1.0,3
customer_churn,mutual_info,10,gender_Female,1.0,3
customer_churn,mutual_info,10,gender_Male,0.6666666666666666,3
customer_churn,mutual_info,10,last_interaction,1.0,3
customer_churn,mutual_info,10,payment_delay,1.0,3
customer_churn,mutual_info,10,subscription_type_Standard,0.3333333333333333,3
customer_churn,mutual_info,10,support_calls,1.0,3
customer_churn,mutual_info,10,total_spend,1.0,3
customer_churn,mutual_info,10,usage_frequency,0.3333333333333333,3
customer_churn,mutual_info,15,age,1.0,3
customer_churn,mutual_info,15,contract_length_Annual,1.0,3
customer_churn,mutual_info,15,contract_length_Monthly,1.0,3
customer_churn,mutual_info,15,contract_length_Quarterly,1.0,3
customer_churn,mutual_info,15,gender_Female,1.0,3
customer_churn,mutual_info,15,gender_Male,1.0,3
customer_churn,mutual_info,15,last_interaction,1.0,3
customer_churn,mutual_info,15,payment_delay,1.0,3
customer_churn,mutual_info,15,subscription_type_Basic,1.0,3
customer_churn,mutual_info,15,subscription_type_Premium,1.0,3
customer_churn,mutual_info,15,subscription_type_Standard,1.0,3
customer_churn,mutual_info,15,support_calls,1.0,3
customer_churn,mutual_info,15,tenure,1.0,3
customer_churn,mutual_info,15,total_spend,1.0,3
customer_churn,mutual_info,15,usage_frequency,1.0,3
customer_churn,random_forest,1,support_calls,1.0,3
customer_churn,random_forest,4,age,1.0,3
customer_churn,random_forest,4,payment_delay,1.0,3
customer_churn,random_forest,4,support_calls,1.0,3
customer_churn,random_forest,4,total_spend,1.0,3
customer_churn,random_forest,5,age,1.0,3
customer_churn,random_forest,5,contract_length_Monthly,1.0,3
customer_churn,random_forest,5,payment_delay,1.0,3
customer_churn,random_forest,5,support_calls,1.0,3
customer_churn,random_forest,5,total_spend,1.0,3
customer_churn,random_forest,10,age,1.0,3
customer_churn,random_forest,10,contract_length_Annual,1.0,3
customer_churn,random_forest,10,contract_length_Monthly,1.0,3
customer_churn,random_forest,10,contract_length_Quarterly,1.0,3
customer_churn,random_forest,10,gender_Female,1.0,3
customer_churn,random_forest,10,gender_Male,1.0,3
customer_churn,random_forest,10,last_interaction,1.0,3
customer_churn,random_forest,10,payment_delay,1.0,3
customer_churn,random_forest,10,support_calls,1.0,3
customer_churn,random_forest,10,total_spend,1.0,3
customer_churn,random_forest,15,age,1.0,3
customer_churn,random_forest,15,contract_length_Annual,1.0,3
customer_churn,random_forest,15,contract_length_Monthly,1.0,3
customer_churn,random_forest,15,contract_length_Quarterly,1.0,3
customer_churn,random_forest,15,gender_Female,1.0,3
customer_churn,random_forest,15,gender_Male,1.0,3
customer_churn,random_forest,15,last_interaction,1.0,3
customer_churn,random_forest,15,payment_delay,1.0,3
customer_churn,random_forest,15,subscription_type_Basic,1.0,3
customer_churn,random_forest,15,subscription_type_Premium,1.0,3
customer_churn,random_forest,15,subscription_type_Standard,1.0,3
customer_churn,random_forest,15,support_calls,1.0,3
customer_churn,random_forest,15,tenure,1.0,3
customer_churn,random_forest,15,total_spend,1.0,3
customer_churn,random_forest,15,usage_frequency,1.0,3
customer_churn,variance,1,tenure,1.0,3
customer_churn,variance,4,payment_delay,1.0,3
customer_churn,variance,4,support_calls,1.0,3
customer_churn,variance,4,tenure,1.0,3
customer_churn,variance,4,usage_frequency,1.0,3
customer_churn,variance,5,age,1.0,3
customer_churn,variance,5,payment_delay,1.0,3
customer_churn,variance,5,support_calls,1.0,3
customer_churn,variance,5,tenure,1.0,3
customer_churn,variance,5,usage_frequency,1.0,3
customer_churn,variance,10,age,1.0,3
customer_churn,variance,10,contract_length_Annual,1.0,3
customer_churn,variance,10,gender_Female,1.0,3
customer_churn,variance,10,gender_Male,1.0,3
customer_churn,variance,10,last_interaction,1.0,3
customer_churn,variance,10,payment_delay,1.0,3
customer_churn,variance,10,support_calls,1.0,3
customer_churn,variance,10,tenure,1.0,3
customer_churn,variance,10,total_spend,1.0,3
customer_churn,variance,10,usage_frequency,1.0,3
customer_churn,variance,15,age,1.0,3
customer_churn,variance,15,contract_length_Annual,1.0,3
customer_churn,variance,15,contract_length_Monthly,1.0,3
customer_churn,variance,15,contract_length_Quarterly,1.0,3
customer_churn,variance,15,gender_Female,1.0,3
customer_churn,variance,15,gender_Male,1.0,3
customer_churn,variance,15,last_interaction,1.0,3
customer_churn,variance,15,payment_delay,1.0,3
customer_churn,variance,15,subscription_type_Basic,1.0,3
customer_churn,variance,15,subscription_type_Premium,1.0,3
customer_churn,variance,15,subscription_type_Standard,1.0,3
customer_churn,variance,15,support_calls,1.0,3
customer_churn,variance,15,tenure,1.0,3
customer_churn,variance,15,total_spend,1.0,3
customer_churn,variance,15,usage_frequency,1.0,3
madelon,f_classif,5,feat_241,1.0,3
madelon,f_classif,5,feat_336,1.0,3
madelon,f_classif,5,feat_475,1.0,3
madelon,f_classif,5,feat_493,1.0,3
madelon,f_classif,5,feat_64,1.0,3
madelon,f_classif,10,feat_241,1.0,3
madelon,f_classif,10,feat_336,1.0,3
madelon,f_classif,10,feat_338,1.0,3
madelon,f_classif,10,feat_442,1.0,3
madelon,f_classif,10,feat_453,1.0,3
madelon,f_classif,10,feat_472,1.0,3
madelon,f_classif,10,feat_475,1.0,3
madelon,f_classif,10,feat_48,1.0,3
madelon,f_classif,10,feat_493,1.0,3
madelon,f_classif,10,feat_64,1.0,3
madelon,f_classif,15,feat_105,1.0,3
madelon,f_classif,15,feat_128,1.0,3
madelon,f_classif,15,feat_137,1.0,3
madelon,f_classif,15,feat_241,1.0,3
madelon,f_classif,15,feat_264,1.0,3
madelon,f_classif,15,feat_336,1.0,3
madelon,f_classif,15,feat_338,1.0,3
madelon,f_classif,15,feat_378,1.0,3
madelon,f_classif,15,feat_442,1.0,3
madelon,f_classif,15,feat_453,1.0,3
madelon,f_classif,15,feat_472,1.0,3
madelon,f_classif,15,feat_475,1.0,3
madelon,f_classif,15,feat_48,1.0,3
madelon,f_classif,15,feat_493,1.0,3
madelon,f_classif,15,feat_64,1.0,3
madelon,f_classif,20,feat_105,1.0,3
madelon,f_classif,20,feat_119,1.0,3
madelon,f_classif,20,feat_128,1.0,3
madelon,f_classif,20,feat_136,1.0,3
madelon,f_classif,20,feat_137,1.0,3
madelon,f_classif,20,feat_224,1.0,3
madelon,f_classif,20,feat_241,1.0,3
madelon,f_classif,20,feat_248,1.0,3
madelon,f_classif,20,feat_264,1.0,3
madelon,f_classif,20,feat_323,1.0,3
madelon,f_classif,20,feat_336,1.0,3
madelon,f_classif,20,feat_338,1.0,3
madelon,f_classif,20,feat_378,1.0,3
madelon,f_classif,20,feat_442,1.0,3
madelon,f_classif,20,feat_453,1.0,3
madelon,f_classif,20,feat_472,1.0,3
madelon,f_classif,20,feat_475,1.0,3
madelon,f_classif,20,feat_48,1.0,3
madelon,f_classif,20,feat_493,1.0,3
madelon,f_classif,20,feat_64,1.0,3
madelon,f_classif,22,feat_105,1.0,3
madelon,f_classif,22,feat_119,1.0,3
madelon,f_classif,22,feat_128,1.0,3
madelon,f_classif,22,feat_136,1.0,3
