dataset,variable,media,desviacion,minimo,mediana,maximo,skewness,kurtosis,outlier_rate_iqr,missing_pct
madelon,feat_180,503.0315,36.53798051014697,381.0,504.0,625.0,-0.07053894054670741,-0.12953280943769485,0.0045,0.0
madelon,feat_181,514.425,39.66832695087531,393.0,513.0,664.0,0.1210012716774055,0.015208642326324462,0.009,0.0
madelon,feat_182,476.999,27.156393977605596,397.0,477.0,593.0,0.03987221965697525,0.020551106550945608,0.0055,0.0
madelon,feat_183,478.6255,22.450885748349503,387.0,479.0,571.0,-0.03847852940268368,0.26056831751345033,0.0085,0.0
madelon,feat_184,488.305,14.955862192028698,438.0,488.0,542.0,0.11827959404247917,0.13039496545236196,0.01,0.0
madelon,feat_185,486.7675,24.601810264371643,407.0,487.0,575.0,0.13351763867083025,0.0665734254908319,0.007,0.0
madelon,feat_186,498.4885,40.1755012812734,362.0,497.0,631.0,0.059169954265336146,-0.10696535093524995,0.006,0.0
madelon,feat_187,492.6735,28.130153759360482,383.0,492.0,591.0,0.11545685604934762,0.1862710613067482,0.01,0.0
madelon,feat_188,517.823,42.55882161959873,327.0,517.5,673.0,-0.0008296802757803275,0.06611167051483635,0.0045,0.0
madelon,feat_189,478.5525,4.213207722110889,457.0,479.0,498.0,-0.01709928064343365,0.6515428826577936,0.018,0.0
madelon,feat_190,481.929,24.768683914399364,372.0,481.0,560.0,0.02054717087123708,0.06218385067865961,0.0065,0.0
madelon,feat_191,490.175,24.776325557961112,400.0,491.0,611.0,0.07246098195130343,0.3337308401800554,0.0105,0.0
madelon,feat_192,495.424,19.6712913620821,428.0,496.0,559.0,0.005629323259272118,0.0008563963250183271,0.0095,0.0
madelon,feat_193,506.3265,42.60673144624293,359.0,505.0,661.0,0.14454529326518303,0.18963842655571783,0.0075,0.0
madelon,feat_194,512.8235,43.284502097296965,350.0,512.0,680.0,0.018957564234901053,0.1907699113025938,0.008,0.0
madelon,feat_195,484.078,8.82166803464383,451.0,484.0,516.0,0.03586392647771091,0.06393809181057142,0.0065,0.0
madelon,feat_196,479.2955,6.1106341467017495,461.0,479.0,502.0,0.09722452526160019,0.007970975424258064,0.007,0.0
madelon,feat_197,483.295,8.45770307889118,449.0,483.0,512.0,0.052706079617097897,0.171011402729631,0.0105,0.0
madelon,feat_198,476.512,1.4042228886328836,472.0,477.0,481.0,0.020452982255355717,0.17741577818627086,0.143,0.0
madelon,feat_199,486.612,30.326181669430852,393.0,487.0,609.0,0.10176033343178285,0.2792742542529685,0.011,0.0
madelon,feat_200,490.862,21.80563456653864,417.0,491.0,558.0,-0.013519607967247743,0.06732805781983853,0.011,0.0
madelon,feat_201,488.2055,21.02720479333167,409.0,488.0,557.0,0.044627747840403256,0.023325429249902108,0.0055,0.0
madelon,feat_202,489.9225,20.022086197942983,430.0,490.0,564.0,0.02093741868469963,-0.02364404072538262,0.0035,0.0
madelon,feat_203,508.1945,42.703131600319864,332.0,509.0,647.0,-0.004022573839676328,0.09192486693094226,0.008,0.0
madelon,feat_204,488.9565,35.96075911111894,376.0,488.0,625.0,-0.028556061162635423,0.015651258875130747,0.01,0.0
madelon,feat_205,476.0375,1.342756585395809,471.0,476.0,481.0,-0.04976031945327182,0.15541265113990477,0.001,0.0
madelon,feat_206,506.0325,37.811801198897584,374.0,505.0,641.0,0.04342832044651154,0.2855048192447107,0.012,0.0
madelon,feat_207,479.153,3.933106363020382,466.0,479.0,493.0,0.09334040534175592,0.14994688957528357,0.0135,0.0
madelon,feat_208,481.32,16.10519446154942,427.0,481.0,542.0,0.04392663581324536,0.13801437122252747,0.011,0.0
madelon,feat_209,490.8695,19.993757648887847,423.0,491.0,562.0,0.0342092370671403,-0.009095558222679045,0.006,0.0
madelon,feat_210,487.7495,13.855205993292135,444.0,487.0,542.0,0.1364669261740238,-0.019658757151260975,0.0055,0.0
madelon,feat_211,492.2825,40.09375822337234,374.0,491.0,649.0,0.061843335352769806,0.06020855240776957,0.008,0.0
madelon,feat_212,480.39,24.874771901236986,402.0,481.0,574.0,-0.0005027137646134998,-0.0009274116404989208,0.0055,0.0
madelon,feat_213,487.7755,36.84970895780776,358.0,488.0,611.0,0.02318108714760497,0.05248092468062193,0.008,0.0
madelon,feat_214,480.4005,11.378437246260294,443.0,480.0,523.0,0.090898248173116,0.10726443193963409,0.0105,0.0
madelon,feat_215,503.113,40.36272792940228,358.0,503.0,639.0,-0.01056837889232352,0.2071949208101267,0.011,0.0
madelon,feat_216,504.4315,35.483360074422,403.0,503.0,630.0,0.17973142676358378,0.03319125726514516,0.007,0.0
madelon,feat_217,480.5115,10.332823978743074,449.0,481.0,520.0,0.07364625059946729,-0.04310158806446518,0.0025,0.0
madelon,feat_218,487.0045,27.31293609242687,396.0,487.0,585.0,0.032212483855336656,0.21438771428196635,0.013,0.0
madelon,feat_219,485.109,10.4366460508343,450.0,485.0,524.0,0.03372193198502839,0.050002348301632527,0.0065,0.0
madelon,feat_220,478.314,30.104161411126096,381.0,477.5,589.0,0.07696975473149256,0.1536560862217886,0.0125,0.0
madelon,feat_221,498.9485,41.50232607077153,350.0,497.0,649.0,0.1274548928707104,0.1484630951037813,0.0085,0.0
madelon,feat_222,492.968,28.291026264233363,399.0,492.0,599.0,0.021316459516879424,0.20590137726287594,0.012,0.0
madelon,feat_223,487.1575,38.57659615149213,364.0,488.0,636.0,-0.028300887478999073,0.005198925389115594,0.009,0.0
madelon,feat_224,493.691,36.431183546067835,360.0,493.5,628.0,-0.03326847972177502,0.08981903899284438,0.0085,0.0
madelon,feat_225,500.5205,27.66000936024615,408.0,500.0,601.0,-0.0237037339497221,0.09220552480081334,0.0085,0.0
madelon,feat_226,485.061,19.364342691760594,409.0,485.0,553.0,-0.03310739176351903,0.22170312413541327,0.008,0.0
madelon,feat_227,477.522,1.8276176003328826,470.0,477.0,485.0,-0.02220560725843763,0.31441066731249645,0.002,0.0
madelon,feat_228,476.366,0.9335307921380714,473.0,476.0,479.0,0.08071292426829642,0.014666742167524838,0.0265,0.0
madelon,feat_229,493.6285,19.592049712982508,412.0,494.0,556.0,-0.04748332763990626,0.10953475643686916,0.009,0.0
madelon,feat_230,479.8745,14.583692666670467,427.0,480.0,535.0,0.03417554464862854,0.11467105794290422,0.006,0.0
madelon,feat_231,482.5665,19.47026253833409,420.0,483.0,568.0,0.06807758903291922,0.28135409640891673,0.008,0.0
madelon,feat_232,478.3985,13.756573679870465,430.0,478.0,530.0,0.11209737563585492,0.19155628201635366,0.0135,0.0
madelon,feat_233,484.104,18.377460366567586,422.0,484.0,565.0,0.08384389661462524,0.32274732544626294,0.0135,0.0
madelon,feat_234,491.527,21.28891448477282,427.0,492.0,564.0,0.00944446512969061,-0.04165570604920177,0.0065,0.0
madelon,feat_235,496.1055,22.413802868534262,420.0,496.0,583.0,0.06649338407791489,-0.06268271765488409,0.0035,0.0
madelon,feat_236,483.171,11.529320084497844,430.0,483.0,529.0,0.04093768395884355,0.23936780114041678,0.005,0.0
madelon,feat_237,478.0915,3.2958396547032986,468.0,478.0,488.0,0.0271753409742342,-0.03143086569480236,0.0095,0.0
madelon,feat_238,475.712,19.7152327199199,410.0,476.0,542.0,-0.03600494124939268,0.116742783506679,0.009,0.0
madelon,feat_239,477.9965,5.6550400077050185,458.0,478.0,499.0,0.02651054643904386,0.05516172426996446,0.0035,0.0
madelon,feat_240,497.687,28.70120050547063,385.0,498.0,603.0,0.07132171698366603,0.3558810904168439,0.013,0.0
madelon,feat_241,498.8435,53.6776550631316,333.0,498.5,653.0,-0.003963439779686401,-0.9206681949871283,0.0,0.0
madelon,feat_242,490.276,27.728094915154408,402.0,490.0,601.0,0.0648698304628411,0.12804010290599077,0.0105,0.0
madelon,feat_243,478.936,14.698909244106627,430.0,479.0,530.0,-0.035374472630806876,0.11912402264581967,0.0065,0.0
madelon,feat_244,507.5225,36.96152825622227,371.0,507.0,642.0,0.0512008288773123,0.16201311968542198,0.01,0.0
madelon,feat_245,511.2025,34.01604091115888,394.0,510.0,626.0,0.12435386073194692,0.023669544477071813,0.007,0.0
madelon,feat_246,476.962,36.364099464512144,343.0,478.0,592.0,-0.06936828926255824,0.06751730565835468,0.0095,0.0
madelon,feat_247,479.153,3.485206497779735,468.0,479.0,492.0,0.054527531282277435,-0.0728595099039544,0.0025,0.0
madelon,feat_248,481.7825,8.02043374317838,453.0,481.0,515.0,0.15876515264643656,0.2143377518166334,0.0075,0.0
madelon,feat_249,498.7185,27.540597306521878,401.0,499.0,584.0,0.034410337596673786,0.0522430200785613,0.0085,0.0
madelon,feat_250,489.5925,31.20110892819636,383.0,490.0,586.0,-0.039123186287451164,-0.04383204643453986,0.0085,0.0
madelon,feat_251,494.1805,29.201203312319915,379.0,494.0,590.0,-0.0018353955037216686,0.14786528490043427,0.0095,0.0
madelon,feat_252,476.894,3.5842973640306264,464.0,477.0,493.0,0.10616899584209709,0.10270802796645517,0.006,0.0
madelon,feat_253,508.236,34.22798681694222,395.0,508.0,643.0,0.1576643731987957,0.300901372363636,0.0105,0.0
madelon,feat_254,478.4365,7.78596676008796,453.0,478.0,506.0,0.057422402062952245,0.18099076131344516,0.0115,0.0
madelon,feat_255,491.7135,31.061967752709023,389.0,492.0,628.0,0.03341741095794509,0.18777797001777952,0.008,0.0
madelon,feat_256,500.578,41.02516847283033,350.0,501.0,688.0,0.0014004947753412042,0.36789590880412204,0.0095,0.0
madelon,feat_257,490.548,41.899420959463974,330.0,492.0,647.0,-0.028576304448636698,0.09930008745228047,0.006,0.0
madelon,feat_258,485.392,9.791285443460305,455.0,485.0,520.0,0.07091815435757806,0.004631071225931205,0.008,0.0
madelon,feat_259,485.672,11.145291596112736,447.0,485.0,527.0,0.0958822441870773,0.14479558185459984,0.008,0.0
madelon,feat_260,490.729,16.534638070670432,419.0,490.0,551.0,0.05165750324784854,0.09234757805762595,0.007,0.0
madelon,feat_261,478.612,5.830733635432481,461.0,479.0,502.0,0.10433165162246809,0.07970829296275417,0.0165,0.0
madelon,feat_262,494.284,18.73584425452894,432.0,494.0,560.0,0.018755471944792875,0.0486986015444848,0.0105,0.0
madelon,feat_263,484.7655,34.15197927784416,355.0,485.0,610.0,0.05289264293488588,0.3911454026016785,0.0145,0.0
madelon,feat_264,478.9815,8.936503135687195,450.0,479.0,513.0,0.08353894670495131,0.06652535398442216,0.0065,0.0
madelon,feat_265,493.9425,21.3658475954439,425.0,494.0,571.0,0.034680963589751444,0.0791948371668032,0.0085,0.0
madelon,feat_266,500.5455,41.12501140463691,332.0,500.0,632.0,-0.023415646554689064,0.045607636442169586,0.0055,0.0
madelon,feat_267,489.2975,14.741833487639473,431.0,489.0,554.0,0.0879068414750531,0.22738469412892925,0.0105,0.0
madelon,feat_268,484.4605,28.482399184086315,393.0,484.0,605.0,0.0222104694672881,-0.02787664276808899,0.005,0.0
madelon,feat_269,492.415,20.560596880247324,421.0,492.0,590.0,0.1252211480082892,0.22306010125659803,0.0075,0.0
madelon,feat_270,484.031,14.174148730915839,440.0,484.0,529.0,0.018280528548868615,-0.059510165354656586,0.007,0.0
madelon,feat_271,498.962,41.09362358017938,369.0,499.0,639.0,0.0569256680666211,-0.0035726522288190843,0.008,0.0
madelon,feat_272,484.4285,42.59121850448574,318.0,485.0,613.0,-0.02622196197971933,0.06409442416903888,0.009,0.0
madelon,feat_273,487.131,41.33457526764099,354.0,487.0,692.0,0.04320358585022332,0.20889694825203042,0.006,0.0
madelon,feat_274,477.009,15.242016878985197,423.0,477.0,531.0,0.09211623606112314,0.14070406106741284,0.01,0.0
madelon,feat_275,484.427,10.919033090975633,442.0,485.0,529.0,-0.04107023538434177,0.45945778196323594,0.011,0.0
madelon,feat_276,476.1785,0.6825472037468701,474.0,476.0,478.0,0.1652385992191912,0.12115395365650805,0.002,0.0
madelon,feat_277,495.793,31.841578070928325,387.0,495.0,613.0,0.05453899999786078,0.170746987776901,0.009,0.0
madelon,feat_278,496.173,21.82567870939098,394.0,496.0,576.0,0.06653933092820155,0.3600595729222529,0.0075,0.0
madelon,feat_279,492.347,30.657471051370702,387.0,493.0,593.0,-0.002761384190167883,-0.09113425278300102,0.005,0.0
madelon,feat_280,476.8725,1.3755689168204044,473.0,477.0,482.0,0.12273237219648471,-0.12338988926598926,0.0005,0.0
madelon,feat_281,479.5875,51.31322312215042,317.0,480.0,646.0,0.014320802398560477,-0.9189515259266154,0.0,0.0
madelon,feat_282,481.681,16.558905086654566,420.0,482.0,536.0,-0.014937996130106265,0.05128651319119237,0.006,0.0
madelon,feat_283,476.0165,1.2907597686596044,472.0,476.0,481.0,0.009810986283071178,-0.0416644563295705,0.0005,0.0
madelon,feat_284,504.158,33.04702844499823,374.0,504.0,609.0,-0.031036750722317867,0.045572607521363384,0.0075,0.0
madelon,feat_285,491.0155,31.169007254909936,363.0,491.0,619.0,0.006551007542838116,0.3224791852854394,0.0085,0.0
madelon,feat_286,477.9205,29.558078756236508,361.0,478.0,571.0,-0.00314774774915103,0.19570592834998068,0.011,0.0
madelon,feat_287,483.394,40.46522558000412,342.0,484.0,653.0,0.037541482924930814,0.1619642424401917,0.0075,0.0
madelon,feat_288,479.695,3.9578791547622894,465.0,480.0,495.0,0.02438364393013551,0.34950722778311416,0.0135,0.0
madelon,feat_289,493.411,19.349968724647137,420.0,493.0,561.0,0.05262174129119527,0.10282311249225806,0.0115,0.0
madelon,feat_290,491.212,29.716015493137608,386.0,491.0,583.0,0.027398926982354226,0.08297500962217619,0.008,0.0
madelon,feat_291,503.5085,28.418545610521814,399.0,503.0,605.0,0.13560371864865114,0.4166278705474955,0.0115,0.0
madelon,feat_292,496.582,22.614928553872293,427.0,496.0,574.0,0.15318290342002863,-0.006391869814930562,0.008,0.0
madelon,feat_293,476.1655,6.304044752388744,455.0,476.0,499.0,-0.06416292448119418,-0.035970550816644575,0.007,0.0
madelon,feat_294,485.8825,41.702280919236706,325.0,486.0,650.0,0.0017409739664124915,0.04818657952848193,0.006,0.0
madelon,feat_295,497.187,34.2555944901988,385.0,497.0,614.0,-0.037324605289525095,-0.004844238812653057,0.007,0.0
madelon,feat_296,475.175,24.965957312153204,394.0,475.0,561.0,0.03755748298780901,0.05741526762142479,0.011,0.0
madelon,feat_297,500.917,32.407641670126345,372.0,500.5,679.0,0.11088529527359399,0.8347425569318516,0.014,0.0
madelon,feat_298,496.791,24.132333160137584,406.0,496.0,578.0,0.058525644533217236,0.0004504223067596236,0.0085,0.0
madelon,feat_299,496.6555,21.58403936077684,421.0,497.0,563.0,-0.02402558246810948,-0.026584497870151935,0.008,0.0
madelon,feat_300,481.085,33.899739986990944,345.0,481.0,597.0,-0.031239159899994977,0.15959155092596822,0.0065,0.0
madelon,feat_301,489.6075,14.569474202567147,433.0,490.0,536.0,-0.01516460303338408,0.04104945139941352,0.0095,0.0
madelon,feat_302,477.869,4.026902900926063,463.0,478.0,492.0,0.1013299592109534,0.17111820589498672,0.0025,0.0
madelon,feat_303,491.8145,24.662648131464476,422.0,491.0,576.0,0.1043204562843273,0.013644886990673566,0.0075,0.0
madelon,feat_304,494.5,33.54966154665271,378.0,494.0,602.0,0.02359390770641995,0.17892618107679237,0.0125,0.0
madelon,feat_305,485.4805,29.823268322179384,378.0,485.0,571.0,-0.06366658334466117,0.11986721354309227,0.0085,0.0
madelon,feat_306,480.5725,13.239085332462363,436.0,481.0,530.0,-0.04759845534904646,0.09035914629462871,0.0075,0.0
madelon,feat_307,480.8795,8.985062349405894,450.0,481.0,512.0,0.008618166825905956,0.18240878371571823,0.008,0.0
madelon,feat_308,499.6585,28.798394947041107,415.0,499.0,606.0,0.11730826475473144,0.037820842778463426,0.01,0.0
madelon,feat_309,476.398,22.131504642677925,347.0,476.0,568.0,-0.03314980803406624,0.4739939466364689,0.007,0.0
madelon,feat_310,486.3575,27.214334527081053,401.0,486.0,577.0,0.006796932333527439,0.06308766119172393,0.008,0.0
madelon,feat_311,480.1225,17.154726347803805,414.0,480.0,548.0,0.04413427003114059,0.23256028101045123,0.008,0.0
madelon,feat_312,501.3715,32.61142806394999,392.0,501.0,634.0,0.015356825061565743,0.22181995954708356,0.0125,0.0
madelon,feat_313,499.0755,28.974636572910903,390.0,498.0,605.0,0.051390334819565765,0.11152005937660459,0.0085,0.0
madelon,feat_314,480.8245,10.99350391431945,445.0,481.0,520.0,0.06741740443897189,-0.06832911246822748,0.0065,0.0
madelon,feat_315,487.399,31.181147043774427,385.0,487.0,621.0,0.029799215863195803,0.14667927328309327,0.01,0.0
madelon,feat_316,477.3155,10.116478207145896,448.0,477.0,510.0,0.08301392216756459,-0.009420430561735582,0.0085,0.0
madelon,feat_317,481.239,7.296608749934781,457.0,481.0,506.0,0.09693146848287237,0.10672269444359817,0.008,0.0
madelon,feat_318,486.4,46.47043953822083,346.0,486.0,607.0,0.03477533031211229,-0.9484341160653544,0.0,0.0
madelon,feat_319,512.029,43.78045823494348,338.0,511.0,650.0,0.02924980157673556,0.30789647761695704,0.014,0.0
madelon,feat_320,483.2285,12.320234650400147,440.0,483.0,525.0,0.016132068564825512,0.0832605489584215,0.0085,0.0
madelon,feat_321,483.13,28.81965277710848,373.0,484.0,571.0,-0.10933600312169132,0.19041059503122781,0.0125,0.0
madelon,feat_322,490.474,19.48928526447443,426.0,490.0,564.0,0.05683336112978615,0.21436022034737734,0.0125,0.0
madelon,feat_323,480.2915,11.745999829984802,438.0,480.0,524.0,-0.023150172295989705,0.1791373382168806,0.007,0.0
madelon,feat_324,489.816,18.447067277634478,424.0,490.0,556.0,0.11435124785893708,0.17654713403123745,0.01,0.0
madelon,feat_325,479.957,5.282528140178326,462.0,480.0,498.0,0.025865058546412675,0.32129738200618396,0.0115,0.0
madelon,feat_326,482.1945,23.56886538333419,385.0,482.0,564.0,-0.06627697342110676,0.2218452829614157,0.01,0.0
madelon,feat_327,481.9935,27.207583208400212,389.0,482.0,591.0,-0.04365452174664933,0.10302087188531095,0.009,0.0
madelon,feat_328,486.498,12.902062920859086,444.0,486.0,526.0,0.06348280399980355,0.14958979523491545,0.013,0.0
madelon,feat_329,516.454,40.61557209184889,395.0,516.0,658.0,0.11169186566114764,-0.1704807367241954,0.0075,0.0
madelon,feat_330,487.0335,32.66995624071733,368.0,487.0,605.0,0.07718093909241008,0.1410528750169715,0.01,0.0
madelon,feat_331,479.2035,13.188671588872761,437.0,479.0,522.0,0.003593429880385634,-0.05583630008155671,0.0035,0.0
madelon,feat_332,476.164,0.9473926199776912,473.0,476.0,480.0,0.088584912472652,0.03387165814008908,0.0355,0.0
madelon,feat_333,488.269,30.105677453056156,383.0,488.0,586.0,-0.0256045485294142,0.09645412059672642,0.0085,0.0
madelon,feat_334,495.761,36.5270994399603,352.0,495.0,632.0,0.10053375662133987,0.32656238068256904,0.011,0.0
madelon,feat_335,487.8995,12.324583052732935,447.0,488.0,529.0,0.10558788426644275,0.014953829837187183,0.009,0.0
madelon,feat_336,480.874,104.54109978746342,180.0,483.5,828.0,-0.01945150340038317,-0.2449281420556657,0.0035,0.0
madelon,feat_337,487.78,34.86373961826363,356.0,487.0,626.0,0.11039062540067854,0.2441785417376492,0.0135,0.0
madelon,feat_338,500.472,96.95485205841344,207.0,496.0,829.0,0.09357209124960769,-0.3027507334099315,0.0035,0.0
madelon,feat_339,501.569,37.834996795179535,368.0,500.0,643.0,0.08173431006629864,0.21736604998393227,0.0105,0.0
madelon,feat_340,506.5205,39.35635960388912,383.0,506.0,643.0,0.1229884712673287,-0.023093864733025438,0.006,0.0
madelon,feat_341,494.014,23.416553364783276,401.0,494.0,584.0,0.03559647283866002,0.17742071644529922,0.0065,0.0
madelon,feat_342,496.5045,30.2755063193243,389.0,496.0,606.0,0.07361904948249146,0.18838686520306247,0.01,0.0
madelon,feat_343,503.0535,31.663653156507504,407.0,502.0,628.0,0.13016882767503604,0.24799815106995737,0.0105,0.0
madelon,feat_344,500.203,43.55846026583544,358.0,500.0,678.0,0.06160461802266301,0.11704585169185044,0.009,0.0
madelon,feat_345,482.594,8.537130976074534,452.0,482.0,512.0,0.10531811956921479,0.2317915194705673,0.011,0.0
madelon,feat_346,481.4135,6.826332628767754,457.0,481.0,507.0,0.02551419025888984,0.3033172822301027,0.0125,0.0
madelon,feat_347,490.4035,43.00900574341982,327.0,490.0,634.0,-0.05985546608523152,0.07875451850499582,0.01,0.0
madelon,feat_348,481.192,22.974574022727012,409.0,481.0,566.0,-0.021555893921708997,0.05925526743409426,0.01,0.0
madelon,feat_349,504.3015,32.6732515742498,398.0,505.0,620.0,-0.029778191991763552,0.0012879751169743159,0.009,0.0
madelon,feat_350,481.306,7.056504880644899,453.0,481.0,507.0,0.0561102013023926,0.14292112871095197,0.006,0.0
madelon,feat_351,478.2335,40.22976752166763,347.0,478.0,624.0,0.03539267558495468,-0.06436826107141336,0.005,0.0
madelon,feat_352,484.8145,35.04982646058976,351.0,485.0,619.0,0.06252316585933665,0.22684876641533913,0.0085,0.0
madelon,feat_353,482.4985,12.403544723620561,436.0,482.5,525.0,0.033037239354054164,0.08170261737853979,0.0055,0.0
madelon,feat_354,493.3315,19.17202104488394,431.0,493.0,561.0,0.03400208404511355,0.010212593733706754,0.004,0.0
madelon,feat_355,484.054,16.354229251395605,420.0,484.0,545.0,-0.1249087782877319,0.1020828423676603,0.007,0.0
madelon,feat_356,502.819,39.904704380760144,366.0,504.0,667.0,-0.01156198222919414,0.2733610661478756,0.0135,0.0
madelon,feat_357,476.518,1.6450012202145183,471.0,477.0,482.0,0.042059019513001346,0.284692496551461,0.0,0.0
madelon,feat_358,507.2765,35.66711537690783,392.0,507.0,621.0,-0.009332188170897402,0.05715244333891212,0.011,0.0
madelon,feat_359,498.2075,41.10713249450709,359.0,497.0,651.0,0.0898451558416916,0.1661778697089109,0.009,0.0
madelon,feat_360,483.038,31.964659011365292,368.0,483.0,597.0,-0.04537840602914182,0.20318988747870126,0.01,0.0
madelon,feat_361,491.274,21.053421272411683,416.0,491.0,561.0,0.09892825478865676,0.037468819417956656,0.007,0.0
madelon,feat_362,477.6885,41.92101088149788,293.0,478.0,638.0,-0.07496046943838164,0.23176970217810355,0.008,0.0
madelon,feat_363,486.1715,24.39759637965495,410.0,486.0,573.0,0.08511747300815223,-0.02063950684061222,0.0055,0.0
madelon,feat_364,480.9,5.143756323403867,459.0,481.0,501.0,0.028511903941862423,0.26072715358068255,0.0195,0.0
madelon,feat_365,494.749,41.2013928937869,361.0,495.0,642.0,0.0007680259351883276,0.19712776285328193,0.0125,0.0
madelon,feat_366,495.613,25.89860227502442,407.0,495.0,582.0,0.125344487000685,0.027542512356492743,0.0085,0.0
madelon,feat_367,483.873,12.074011838694728,447.0,484.0,527.0,0.10777510683235583,0.10267678262298308,0.0095,0.0
madelon,feat_368,484.5355,12.496872635296857,440.0,485.0,529.0,0.00601023720095379,0.3069872366361923,0.022,0.0
madelon,feat_369,499.7195,38.77480577038737,367.0,498.0,650.0,0.14873653052872843,0.0810959685915762,0.0055,0.0
madelon,feat_370,487.873,33.677989466226215,374.0,487.5,622.0,0.06444636849294165,0.20702406352603742,0.0105,0.0
madelon,feat_371,489.589,41.368584202017836,342.0,490.0,645.0,0.009766534639236676,0.17221555888658635,0.0115,0.0
madelon,feat_372,496.8745,22.110635220294384,421.0,497.0,570.0,0.08169628489833103,0.15805177594543185,0.009,0.0
madelon,feat_373,487.605,23.542070629933395,391.0,488.0,567.0,-0.04564085834433238,0.34058745559815273,0.011,0.0
madelon,feat_374,500.981,27.270267192243796,406.0,500.0,599.0,0.11876282802423282,0.11822814842133189,0.01,0.0
madelon,feat_375,491.8215,27.159684497081155,381.0,492.0,594.0,0.0442218067048241,0.3282473854927379,0.0095,0.0
madelon,feat_376,480.3305,7.112352812625765,456.0,481.0,507.0,0.02637182982143621,0.18548071237603025,0.0065,0.0
madelon,feat_377,483.4535,20.23728271176192,410.0,483.0,560.0,0.018732947056341643,0.036974803485879004,0.008,0.0
madelon,feat_378,496.464,58.05078510085297,347.0,496.0,661.0,0.022937660068410654,-0.9425702180996551,0.0,0.0
madelon,feat_379,481.9015,33.07014688593821,361.0,481.0,630.0,0.07219849863107558,0.025985214008619195,0.0045,0.0
madelon,feat_380,480.9125,5.46349417811689,462.0,481.0,502.0,0.06299956011931715,0.14913692283955982,0.012,0.0
madelon,feat_381,479.3125,21.512257723590594,404.0,479.0,569.0,0.06624276799020926,0.11935500163264967,0.007,0.0
madelon,feat_382,496.465,34.993514370866095,383.0,497.0,653.0,0.16004533010216432,0.40728951340383723,0.0085,0.0
madelon,feat_383,483.9735,13.165844731111706,441.0,484.0,532.0,0.02311327868292339,0.21678746517798997,0.009,0.0
madelon,feat_384,479.9145,17.40059137041095,424.0,480.0,548.0,0.09931290347039613,0.04598238553391454,0.0075,0.0
madelon,feat_385,477.888,11.473808440969806,442.0,477.0,514.0,0.09612654763065298,-0.1652649204518184,0.0045,0.0
madelon,feat_386,492.0245,26.430137643189056,404.0,493.0,581.0,0.1067869852246403,0.10582429751494482,0.011,0.0
madelon,feat_387,477.197,1.6937016598729329,471.0,477.0,485.0,0.11643138599620649,0.21097617161923976,0.008,0.0
madelon,feat_388,495.3845,19.347450004091765,424.0,495.0,561.0,0.07936718333160117,0.07245941873249429,0.0075,0.0
madelon,feat_389,483.292,36.51504361499658,344.0,484.0,619.0,-0.03559047870366383,0.0641457583230518,0.0095,0.0
madelon,feat_390,476.8165,4.483065545845184,459.0,477.0,496.0,0.09153591547584466,0.6087110597553362,0.0065,0.0
madelon,feat_391,493.4595,35.8516949636399,350.0,493.0,626.0,-0.03891118757793851,0.29082753170043363,0.0095,0.0
madelon,feat_392,476.4445,2.6984366826488873,468.0,476.0,487.0,0.17414270594072673,0.11110725426854673,0.026,0.0
madelon,feat_393,487.539,32.918829013982645,377.0,488.0,600.0,0.006787382673731958,0.13804117479880684,0.01,0.0
madelon,feat_394,478.077,2.9904083786559266,469.0,478.0,490.0,0.1318208937092579,0.1626574574007038,0.0065,0.0
madelon,feat_395,484.3455,20.621997069429668,407.0,484.0,548.0,0.09415780992587804,0.08960985997191573,0.0105,0.0
madelon,feat_396,484.1565,9.424617735469692,454.0,484.0,522.0,0.08643544203275069,0.02932596288462097,0.003,0.0
madelon,feat_397,482.131,40.637674014080055,346.0,482.0,616.0,-0.01751663939076458,-0.08199387791824586,0.006,0.0
madelon,feat_398,509.9355,37.73429843510005,347.0,510.0,648.0,0.0072913440914089515,0.30238147961383,0.01,0.0
madelon,feat_399,481.2205,6.043437872656616,461.0,481.0,504.0,0.02547615708109172,0.04657923394066854,0.0065,0.0
madelon,feat_400,477.0235,3.949904888008337,461.0,477.0,491.0,-0.03703517962654755,0.26385882640608394,0.004,0.0
madelon,feat_401,489.583,31.208173385237103,381.0,490.0,606.0,-0.07061896474242907,0.2784242265352095,0.0165,0.0
madelon,feat_402,476.069,1.3480161622869709,471.0,476.0,480.0,-0.02260543475909029,-0.02611361381044519,0.0005,0.0
madelon,feat_403,487.5755,28.080519181966068,387.0,487.0,579.0,-0.0032381121769831625,0.02583162252208826,0.007,0.0
madelon,feat_404,476.6135,0.7908416182982635,474.0,477.0,479.0,0.07908942429303983,-0.09456672658870335,0.007,0.0
madelon,feat_405,476.7805,33.963113318468636,368.0,476.0,593.0,-0.054033056702332535,0.028138853848481027,0.0105,0.0
madelon,feat_406,482.005,35.435643318679915,354.0,482.0,598.0,0.03642208998528409,0.12261061373373217,0.0125,0.0
madelon,feat_407,477.864,4.518596336964413,459.0,478.0,492.0,0.007031802404126519,0.15609387751142378,0.0075,0.0
madelon,feat_408,482.865,27.666577214165354,381.0,482.0,601.0,0.11175748035081456,0.26059972315547997,0.0075,0.0
madelon,feat_409,478.0995,7.008934464750372,451.0,478.0,500.0,-0.03829570168752251,0.08216581682316892,0.0065,0.0
