row_position,palmitoleic__class_1,stearic__class_1,oleic__class_1,linoleic__class_1,linolenic__class_1,arachidic__class_1,eicosenoic__class_1,other__class_1,palmitoleic__class_2,stearic__class_2,oleic__class_2,linoleic__class_2,linolenic__class_2,arachidic__class_2,eicosenoic__class_2,other__class_2,palmitoleic__class_3,stearic__class_3,oleic__class_3,linoleic__class_3,linolenic__class_3,arachidic__class_3,eicosenoic__class_3,other__class_3
59,0.1496382005593659,-0.06235652951236199,-0.2848608315116447,0.07088519511800816,-0.0040480154046096,0.2483770965154148,-0.024736673718018437,2.583717680161914,-0.566846061310132,0.2754192433045351,-0.1628357689545354,0.1464563033397606,-0.5879031600836202,-0.09887414350361745,0.13701052440049177,-1.658407858270088,0.09303139799836135,-0.003186858179606153,0.10659737750679761,-0.263838178334939,0.4443245634725599,-0.17257483353839617,-0.05955068463218505,-3.1249897983664052
60,-0.18938961344284827,-0.08850965752833166,-0.05998356620298405,0.09441435485776158,0.016685949317435424,-0.1721258885558292,-0.04076475604070857,-1.4649945609165491,0.7174288118396356,0.39093360538552646,-0.03428856847558176,0.1950700336178277,2.4233411566430254,0.06852000464020441,0.22578624215459012,0.9403343526273695,-0.11774520436021531,-0.004523467362185127,0.022446367290345062,-0.3514148667132888,-1.8315091237430148,0.11959474920155216,-0.09813644141329847,1.7719014320634257
61,-0.2906159275762108,-0.13334359126999398,0.06712097505843284,-0.0016230318351095176,0.0119334450440678,-0.07400852537253894,-0.04076475604070857,-1.4649945609165491,1.1008852905525994,0.5889582260957974,0.03836854483860942,-0.003353355272242173,1.7331233582023113,0.029461370073312648,0.22578624215459012,0.9403343526273695,-0.18067850269476662,-0.006814797389463369,-0.025117247179823773,0.006041004218751467,-1.3098573572351753,0.0514218465622309,-0.09813644141329847,1.7719014320634257
62,0.051625420208014916,0.06467294942234787,0.22844596973638506,0.13282930953490998,0.013377833597738352,0.09419266865595866,0.044718349680305476,0.45281650064693335,-0.1955628041436116,-0.28565051537456576,0.13058718866046748,0.27443938917385563,1.9428954341989988,-0.037496289184216096,-0.24768425253393442,-0.29064879990300513,0.03209598215062119,0.003305243564348862,-0.08548645016119191,-0.49439721508610485,-1.4683985803895185,-0.06544598653374842,0.10765426141930647,-0.5476786244559679
63,-0.04638736014333612,-0.0025779511901455887,0.008457340630086583,-0.07125013718744105,-0.007449317482607996,0.038125603979792796,-0.04610745014827195,1.9444473263074198,0.17572045302290892,0.011386415690840606,0.00483449253975195,-0.14721031221754283,-1.0818825648500137,-0.015177069431706519,0.25537814807262293,-1.2480801407599633,-0.02883943369711899,-0.00013175147656849917,-0.0031648097320535404,0.2651965106444807,0.8176635728360137,-0.026490042168421987,-0.11099836034033629,-2.351796446193274
64,0.1544585012323832,0.08335375514804048,0.07200961126079504,0.20485734955456333,0.015334747122066197,-0.11605882387966333,0.06608912611055899,0.23972638269543528,-0.585105893629797,-0.3681607740038453,0.041163049196847545,0.4232569308414081,2.2271027629687046,0.04620078488769483,-0.36605187620606555,-0.1538728940662968,0.09602822172857808,0.0042599644090481285,-0.02694661696713796,-0.7624891182851351,-1.683196366598629,0.08063880483622574,0.15910193712745768,-0.28994750706492417
65,0.33762992680703924,0.1767577837765036,0.15511642670095224,0.23702987409667514,0.012213004118971778,-0.10204205771062187,0.018004879142488585,0.6659066185984315,-1.278979521777065,-0.780712067150243,0.08866962328689564,0.4897287661195815,1.773724405169412,0.04062097994956744,-0.0997247229437705,-0.4274247057397135,0.20990752347681385,0.009033568632544463,-0.05804590335147912,-0.8822368350473687,-1.3405427552650482,0.07089981874489412,0.04334466678411742,-0.8054097418470116
66,0.17213293703344648,0.26268949011468967,0.008457340630086583,0.1510764130065555,0.005829738575330952,0.10820943482500013,-0.024736673718018437,1.8379022673316705,-0.6520586121352351,-1.1602592568449288,0.00483449253975195,0.31213983306296894,0.8466671660872763,-0.0430760941223435,0.13701052440049177,-1.1796921878416091,0.10701657540603941,0.013425284518161091,-0.0031648097320535404,-0.5623138305631926,-0.63989283358295,-0.07518497262508005,-0.05955068463218505,-2.222930887497752
67,0.29424722074988385,0.1917024283570577,0.19422551631984974,0.24279211729824743,0.013284647239437026,-0.045974993034456006,-0.008708591395328305,0.8789967365499295,-1.1146410309000805,-0.8467202740536666,0.11102565815280062,0.5016341694529857,1.9293617518766317,0.018301760197057856,0.04823480664639342,-0.5642006115764218,0.18293610990486328,0.009797345308303876,-0.07268086164999261,-0.9036841873032911,-1.458170114379561,0.03194387437956768,-0.020964927851071624,-1.0631408592380553
68,0.14321113299534288,-0.07356501294777756,0.19422551631984974,-0.028993687042577775,-0.0076356901992106485,0.2063267980082904,-0.06213553247096209,0.45281650064693335,-0.5424996182172455,0.3249253984821029,0.11102565815280062,-0.059904021105912086,-1.1089499294947476,-0.08213472868923527,0.3441538658267213,-0.29064879990300513,0.08903563302473903,-0.0037596906864257136,-0.07268086164999261,0.10791592743438294,0.8381205048559289,-0.14335787526440133,-0.14958411712144973,-0.5476786244559679
69,-0.2134911168079346,-0.1370797524151325,0.037789157844259715,-0.001142844901645161,0.007926431637110785,0.024108837810751328,-0.1796748028373564,-1.5715396198922982,0.8087279734379602,0.6054602778216533,0.02160151868918069,-0.0023612383277918213,1.1511750183405327,-0.009597264493579123,0.9951757960234425,1.0087223055457237,-0.13272932301129894,-0.007005741558403222,-0.014141028455938657,0.004253724864091261,-0.870033318806997,-0.016751056077090376,-0.4325463335162815,1.9007669907589475
70,0.28139308562183785,0.1319238500348413,0.17955960771276316,0.12082463619830112,0.0027545887513871947,-0.03195822686541454,-0.01939397961045506,1.0920868545014275,-1.0659481447143073,-0.582687446439972,0.10264214507808624,0.24963646556259694,0.40005564944916694,0.012721955258930459,0.107418618482459,-0.70097651741313,0.17494457995761867,0.006742238605266222,-0.06719275228805005,-0.4497152312195999,-0.3023534552543478,0.022204888288236066,-0.04668876570514724,-1.320871976629099
71,0.051625420208014916,0.05720062713207081,0.023123249237173148,0.09585491565815464,0.005596772679577636,-0.045974993034456006,0.018004879142488585,1.6248121493801726,-0.1955628041436116,-0.2526464119228539,0.013218005614466318,0.19804638445117878,0.8128329602813589,0.018301760197057856,-0.0997247229437705,-1.0429162820049007,0.03209598215062119,0.002923355226469155,-0.008652919093996098,-0.3567767047772694,-0.6143216685580558,0.03194387437956768,0.04334466678411742,-1.9651997701067083
72,-0.3709542721264985,-0.2005944918824874,-0.10398129202424375,-0.308942669252297,-0.014158735280303465,-0.3263103164152853,0.16225762004669977,-1.4649945609165491,1.4052158292136816,0.8859951571612037,-0.059439107699724866,-0.6383081997204658,-2.056307692060434,0.12989785895960576,-0.8987061827306556,0.9403343526273695,-0.23062556486504546,-0.010251792430380728,0.038910695376172734,1.1498997912012803,1.5541131255529637,0.2267235962061999,0.3906164778141382,1.7719014320634257
73,-0.30989713026827986,-0.3126793262366432,0.2480005145458338,-0.34159538072787315,-0.016674766954439268,0.09419266865595866,0.02869026735761534,-1.4649945609165491,1.1739246198312592,1.381056708936881,0.14176520609341997,-0.7057721519430895,-2.4217171147643417,-0.037496289184216096,-0.15890853477983605,0.9403343526273695,-0.19266579761563357,-0.01598011749857633,-0.09280392931044866,1.2714347873181742,1.8302817078218203,-0.06544598653374842,0.06906850463819303,1.7719014320634257
74,0.1544585012323832,0.23653636209871998,0.08667551986788159,0.23126763089510288,0.01472903579310758,-0.01794146069637307,0.00731949092736183,1.8379022673316705,-0.585105893629797,-1.0447448947639373,0.049546562271561914,0.4778233627861773,2.13913382787332,0.007142150320803064,-0.04054091110770493,-1.1796921878416091,0.09602822172857808,0.012088675335582116,-0.03243472632908052,-0.8607894827914463,-1.6167113375339046,0.012465902196904457,0.017620828930041806,-2.222930887497752
75,0.24122391334669394,0.24774484553413556,0.057343702653708466,0.1424330482041971,0.004152384125907084,0.09419266865595866,-0.04076475604070857,0.45281650064693335,-0.913782875383766,-1.094251049941505,0.03277953612213318,0.2942817280628626,0.6030608842846712,-0.037496289184216096,0.22578624215459012,-0.29064879990300513,0.14997104887247922,0.012661507842401677,-0.021458507605195402,-0.530142802179309,-0.4557804454037124,-0.06544598653374842,-0.09813644141329847,-0.5476786244559679
76,0.3826193997552004,0.3037872627112134,-0.06487220240534623,0.2399109956974613,0.007507093024754818,-0.045974993034456006,0.0019767968197984516,0.5593615596226824,-1.449404623427271,-1.3417818258293437,-0.03708307283381988,0.49568146778628364,1.0902734478898812,0.018301760197057856,-0.01094900518967214,-0.35903675282135933,0.23787787829216997,0.015525670376499478,0.024275737077659246,-0.8929605111753299,-0.8240052217621875,0.03194387437956768,0.004758910003003994,-0.6765441831514898
77,-0.354886603216441,-0.1258712689797169,-0.10398129202424375,-0.20810341322478232,-0.003908235867157611,-0.4664779781057001,0.26911150219796737,-1.5715396198922982,1.3443497214814653,0.5559541226440855,-0.059439107699724866,-0.4299636413858924,-0.5676026366000698,0.18569590834087973,-1.4905443010913113,1.0087223055457237,-0.2206361524309897,-0.006432909051583661,0.038910695376172734,0.774571126722638,0.4289818644576235,0.32411345711951606,0.6478548563548945,1.9007669907589475
78,-0.19260314722485977,-0.20806681417276443,0.037789157844259715,-0.03907761264532924,0.006342263545988244,-0.15810912238678773,-0.04610745014827195,-1.5715396198922982,0.7296020333860788,0.9189992606129155,0.02160151868918069,-0.08073847693936942,0.9211024188602944,0.06294019970207701,0.25537814807262293,1.0087223055457237,-0.11974308684702645,-0.010633680768260434,-0.014141028455938657,0.14544879388224718,-0.6961493966377169,0.10985576311022056,-0.11099836034033629,1.9007669907589475
79,0.15124496745037172,-0.0025779511901455887,-0.21153128847621186,0.22838650929431675,0.009790158803137303,0.2063267980082904,-0.12090516765415925,2.1575374442589177,-0.5729326720833539,0.011386415690840606,-0.12091820358096356,0.47187066111947523,1.4218486647878714,-0.08213472868923527,0.6696648309250819,-1.3848560465966715,0.09403033924176696,-0.00013175147656849917,0.07915683069708482,-0.8500658066634851,-1.0746026390061496,-0.14335787526440133,-0.29106522531886564,-2.609527563584318
80,-0.2584805897560957,0.17302162263136506,-0.006208567976999983,-0.1504809812090597,-0.005771963033184129,-0.3263103164152853,0.108830678971066,-1.5715396198922982,0.9791530750881665,-0.7642100154243869,-0.003549020534962418,-0.31090960805185053,-0.8382762830474086,0.12989785895960576,-0.6027871235503277,1.0087223055457237,-0.16069967782665512,0.00884262446360461,0.0023232996298890177,0.5600976041634139,0.6335511846567762,0.2267235962061999,0.26199728854376014,1.9007669907589475
81,0.2042682748535616,-0.08477349638319313,-0.21153128847621186,0.07184556898493687,-0.002044508701131091,0.17829326567020745,-0.01939397961045506,0.6659066185984315,-0.7737908275996681,0.37443155365967057,-0.12091820358096356,0.1484405372286613,-0.29692899015273083,-0.07097511881298046,0.107418618482459,-0.4274247057397135,0.12699540027415096,-0.0043325231932452735,0.07915683069708482,-0.2674127370442594,0.2244125442584706,-0.12387990308173809,-0.04668876570514724,-0.8054097418470116
82,-0.26812119110213023,-0.14081591356027104,-0.05509493000062186,0.054078652446755714,0.01612683116762747,-0.07400852537253894,0.018004879142488585,-1.678084678868047,1.0156727397274963,0.6219623295475093,-0.03149406411734364,0.11173221028399836,2.342139062708824,0.029461370073312648,-0.0997247229437705,1.0771102584640777,-0.16669332528708858,-0.007196685727343075,0.020616997503030875,-0.2012834009218319,-1.7701383276832692,0.0514218465622309,0.04334466678411742,2.0296325494544694
83,-0.017465556105232538,0.06093678827720933,-0.10398129202424375,-0.1600847198783468,-0.011829076322770318,-0.3263103164152853,0.26911150219796737,-1.678084678868047,0.06616145910491926,-0.2691484636487098,-0.059439107699724866,-0.33075194694085747,-1.7179656340012606,0.12989785895960576,-1.4905443010913113,1.0771102584640777,-0.01085849131581861,0.003114299395409008,0.038910695376172734,0.5958431912566179,1.298401475304023,0.2267235962061999,0.6478548563548945,2.0296325494544694
84,-0.38702194103655607,-0.1258712689797169,-0.05509493000062186,-0.20810341322478232,-0.003442304075650981,-0.3263103164152853,0.21568456112233358,-1.5715396198922982,1.4660819369458982,0.5559541226440855,-0.03149406411734364,-0.4299636413858924,-0.4999342249882351,0.12989785895960576,-1.1946252419109835,1.0087223055457237,-0.24061497729910122,-0.006432909051583661,0.020616997503030875,0.774571126722638,0.37783953440783524,0.2267235962061999,0.5192356670845164,1.9007669907589475
85,-0.08012946485445697,0.15434081690567245,0.13556188189150348,0.07088519511800816,0.009743565623986641,0.038125603979792796,0.06074643200299561,-0.1864538532075608,0.3035392792605635,-0.6816997567951075,0.07749160585394314,0.1464563033397606,1.4150818236266882,-0.015177069431706519,-0.33645997028803276,0.11967891760711977,-0.0498171998086361,0.007887903618905344,-0.05072842420222237,-0.263838178334939,-1.069488406001171,-0.026490042168421987,0.14624001820041987,0.22551472771716327
