row_position,radius_mean,texture_mean,perimeter_mean,area_mean,smoothness_mean,compactness_mean,concavity_mean,concave_points_mean,symmetry_mean,fractal_dimension_mean,radius_se,texture_se,perimeter_se,area_se,smoothness_se,compactness_se,concavity_se,concave_points_se,symmetry_se,fractal_dimension_se,radius_worst,texture_worst,perimeter_worst,area_worst,smoothness_worst,compactness_worst,concavity_worst,concave_points_worst,symmetry_worst,fractal_dimension_worst
47,-0.013935380887853215,0.19879177949728477,0.0007855206894378283,-0.020529972141086022,-0.21533656005279728,0.19211516102322612,-0.2848191412044371,-0.22788275221488072,-0.10793853458920737,-0.019426051202794507,-0.5685789060080384,0.41373859663631496,0.18356656745425745,-0.3320738251016301,-0.5347932585667021,0.016554839075227038,0.012402019598939244,0.1436075734990973,0.09383835375550849,0.3980829349180869,-0.2989937525238009,-1.5999455658338182,-0.07334918782372557,-0.2996787792352235,-0.09550704107014084,-0.0035775329715555535,0.04065017906861372,-0.16624070122645263,-0.11509712154087935,0.061104295460062866
48,0.019344889091353335,-0.014379584347615998,-0.0008579011847477029,0.008016160930831637,-0.21124858459446746,0.27300201978587774,-0.013446009014486627,-0.22098011522818573,-0.1865305808087851,-0.015623447523737233,-0.34096836779699896,-0.0812979693839181,0.10841473863912775,-0.19477768819256785,-0.5567081902294873,0.017463890197575736,-0.003791537775497292,0.12800260757678145,0.10419698247553333,0.48595046755366617,0.09664289328749794,0.5734969202351492,0.037785945242525265,0.0020881454021084277,-0.1368951276413249,-0.002824707127193076,0.3685115621506721,-0.1365280174663808,-0.2759659886734377,0.05410012381626352
49,-0.1278870252966564,0.17299880308900498,0.006502530826232182,-0.09207689599818238,-0.437395386949272,0.7618717571333098,-0.6264953289502279,-0.512678764806912,-0.014610479703459045,0.011570172207415783,-0.5967870496324834,-0.0518315071208089,0.26731785926813334,-0.42862230389719286,0.016261232760426167,0.07417777161866705,0.08469699561595632,0.3487718096777552,-0.09787358076435397,0.5394083370592284,-1.1711228829262803,-1.067432434038336,-0.41795500008562797,-0.7931873571479203,-0.1922046615137254,0.041629658982411305,-0.935680081964793,-0.7156077567808463,0.039701222303657614,0.03739786835797281
50,-0.0637226647767462,0.30879123770906636,0.0032040316035761122,-0.054063809549572794,-0.05018235153627341,0.3893747262637569,-0.3983750106903388,-0.2551538262114953,-0.08064962965185414,-0.0064421610091713166,-0.7063773087711319,0.4558936783637425,0.2749825980278854,-0.41607506053699456,-0.22215201573229215,0.03633579149753496,0.05101968636846664,0.22606749868859793,0.11192730241585033,0.5231251928994882,-0.5717141588597446,-1.8760634860240681,-0.1974227290836148,-0.4648626083887341,0.10982086893235678,0.0025914565864147655,-0.23370480085985582,-0.1814146371134252,0.05487753052371029,0.0021810892538348605
51,-0.02777997319920313,0.004585839482001513,0.0015470116760580752,-0.03147386709316978,-0.0006360889813161528,0.2571377584543642,-0.45816417136534393,-0.35043284822456366,-0.030438044567123908,-0.004690961946447556,-0.44537092236103704,-0.039804379666478644,0.1942224237787908,-0.2967791883640819,-0.29850080991231764,0.032081432244942996,0.050578845423609034,0.08081811851167375,0.024574687090267864,0.5455529197610172,-0.3931014983721196,0.10015191419472035,-0.1580281727925372,-0.3638845078814643,-0.024556035519539537,0.014113874370962703,-0.5378653610685125,-0.22700702122032895,-0.11024070291046269,0.0651206736054583
52,-0.0631901804570789,0.06262003640063114,0.003141869074056094,-0.055347053869175544,0.2027815698251748,0.09703396317448353,-0.5058358686511187,-0.3413802095534882,-0.0926567478242895,0.004790530121728132,-0.24110505473574526,-0.4144493998688659,0.11907059496366106,-0.2240722366847328,-0.11187042413892213,0.028845210249381584,0.061482311459754135,0.1004064573141597,-0.03309349966449722,0.11758273458142979,-0.5793964238269546,0.2520167702993585,-0.2078506998665471,-0.47580676668070704,0.037257340528332836,0.01509673033443594,-0.7117432161488331,-0.3618080330534344,-0.2073690755187995,0.02309564374266224
53,0.08084682801292704,-0.018931286066724236,-0.0036066505369610944,0.0614039670577005,-0.36544701888266745,0.333223590761426,-0.27952228595046213,-0.23840644467000588,0.015953093826376816,-0.02758163540919366,0.3898495141512673,-0.5058555685217759,-0.16919836034213498,0.2211696057594368,-0.6811284474117508,-0.004826043322414625,0.005701237237103434,0.03552265163716223,0.08471657622593438,0.7341916087059323,0.46539161171356236,0.5103842527630921,0.15558339297564963,0.2961211981797796,-0.25063173956940993,0.016811500313261587,-0.3127075437711952,-0.21825554191807495,-0.24197105826051976,0.12712963375266084
54,-0.06638508637508271,-0.0030003300498454653,0.00350318877689121,-0.056291327991147375,-0.2519648201594322,0.596445084696145,-0.38408075747070775,-0.2996249136831531,-0.16306212256266112,-0.017599800751668313,-0.278715912901672,0.16591963543984023,0.13888674883033708,-0.28107307501587303,0.3508174072576212,0.0584220975661192,0.034884907786677806,0.12319792070069996,-0.017787466182669475,0.5415589410048546,-0.6658219047080634,-0.32388632038316323,-0.2528454626891995,-0.5287764928138557,-0.028856096462000193,0.033440586742068346,-0.4699948228401345,-0.32235579974730555,-0.31906670401838727,0.09436186571278843
55,-0.07543731980942688,0.06679242964314698,0.003516786830223713,-0.061763275467189266,-0.12507406193287535,-0.07455054754267659,0.03299217403406107,-0.1431274226569375,-0.17779813122883198,0.006741866220191742,-0.32832333789638557,-0.09452780958368126,-0.04338447777352231,-0.28107307501587303,0.22409961691716215,-0.07671380607775058,-0.09345858595953695,-0.23468965301767541,0.08533500182115976,-0.3278995112982557,-0.6600602059826561,0.273711749742878,-0.13562734666623807,-0.5146220480895709,0.02543217293656592,-0.03279135809862175,0.7276149390203964,0.2838252948257529,-0.23407937798609224,-0.04723995402304301
56,-0.041890807670386686,-0.02272437083264766,0.0021938904988757844,-0.04009339497578444,-0.015352800631303398,0.24304778950861197,-0.34939723950632373,-0.08722737886304706,0.08963313715723077,-0.008943873955919508,-0.01706106341975055,-0.06445999094785573,0.04971405643029511,-0.1206589510437168,0.03835289774307244,0.027245280274047858,0.0543406881530607,0.02320294169849182,0.08734488500564218,0.17534181197824422,-0.2605824276877526,0.5675801076596436,-0.11621973437578065,-0.2782282289829568,0.04585746241325415,0.009868773081918728,-0.4940547490904061,-0.051412823607362435,-0.15637667989942278,0.019275186482408106
57,0.028130880365863867,-0.16117196478885557,-0.0020525872989605913,0.01084898329674711,0.12429244102524264,-0.9794396642809848,0.5781329072274027,0.45264935988321053,-0.04244516273955942,0.00754241436315117,-0.2563439369236638,0.15431345744641148,-0.19013618329560397,-0.15665948051601586,0.13856069010435582,-0.09431303580642161,-0.06762530659088048,-0.28191520778257856,-0.07375498255056483,-0.12389936559886855,0.0543904359678442,0.4531883978665404,0.13916899452103393,-0.06474418123420586,-0.01488089839900302,-0.04462745331832072,0.6593852974151487,0.40521678192153354,0.04516469326287664,-0.00653739013495035
58,0.107737286156126,0.21737789485030995,-0.0048110495464114824,0.08849737071119994,-0.3011840446777229,0.4382199519423646,-0.33067684696487787,-0.07919316204246771,-0.32461243979179294,-0.02820706364588071,0.4044399332673595,0.10391979341276775,-0.11012378843770461,0.2977589674799163,-0.5174733932203075,0.061847402195129145,0.06162925844137335,0.18594630998832792,0.11842077116571664,0.7987097270747141,0.77268221040195,-1.3928571256911304,0.2212409867941124,0.5558625549759357,-0.19215091075194463,0.03170908730003464,-0.6121997600805453,-0.2249603042867373,-0.693617990889287,0.13207663610247716
59,-0.01686404464602338,0.028102965030727265,0.0010788501256104243,-0.02161951920489967,-0.3620131194976704,0.4614944932379405,-0.30063714730534863,-0.2272038043145501,-0.19690036468497932,-0.0205518220288312,-0.5069749141845378,0.32100944396342873,0.250118933270641,-0.3033086961605283,-0.23470008144243523,0.03764482511371709,0.049550216552274574,0.14381290199807514,0.15073350851624184,0.6871855510372482,-0.17223638056484109,-0.31402496609065417,-0.08773592529277117,-0.20643455058761467,-0.03315615740446086,0.011478983915694026,-0.3148621640324136,-0.07611457970243411,-0.41923033827073475,0.08045148286776033
60,0.014286288054513954,0.20827449141209353,-0.0005198924304825944,0.0035369118907088532,0.03697328523531795,0.29137116448552497,-0.23787304052879593,-0.03110101910237975,0.14202783463694915,-0.02307855210504688,0.52959330612984,0.24457704899116,-0.22229069711700267,0.2508171006189773,-0.03675876319792484,0.040008358031823746,0.02615625707849695,-0.03675298000303748,-0.030619797283595766,0.7513964402709407,0.1869095066522115,-1.6926422961834025,0.05999366079877013,0.06439688661107404,-0.025093543137347064,0.02068018868012433,-0.40248338798862626,-0.04647247238834806,0.08280193764860748,0.12223161162412984
61,-0.042423291990053985,0.18475736586336786,0.0021472686017357705,-0.03985127340604807,-0.25703390972776125,0.27060150655808296,-0.1569690184989042,-0.2652248867330666,-0.0921109697255425,-0.00541645870100455,-0.29849403659237483,0.23327154918408963,0.08915941931584825,-0.24913142876839195,-0.5111109937053052,-0.018098189708705775,-0.0321523052280041,0.044967762590142915,0.022719410304591743,-0.21914039747659453,-0.5121766053638696,-1.2212695610014757,-0.15966961263799861,-0.4365537189401643,-0.17075810756320275,0.0017340715970019381,0.11606188821125572,-0.16856972394398806,-0.15091320894020374,-0.012561957353043466
62,-0.02378634080169833,0.09979226710668147,0.0014188014589230345,-0.02667986001238973,-0.2843415857894043,0.527038941370773,-0.37218097306451736,-0.28299069012505207,0.007766422345170807,-0.017599800751668313,-0.5332376685935037,0.18654615902401664,0.20207410738634163,-0.3234266391009307,-0.35328813906928047,0.03422679289368596,0.027302443535126755,0.14557872708928454,0.03323264542342291,0.5397155661943179,-0.3681341372286879,-0.6867841583474916,-0.1291581425694189,-0.3333867867745,-0.13259506669886414,0.02107751343131563,-0.3550817422418227,-0.23244140756124468,0.059733949154127275,0.07927595755691293
63,-0.03070863695737329,0.029999507413688908,0.0013877201941630251,-0.03413720436026982,0.176618526891864,-0.3052085576916571,-0.07149373782517117,0.022196391073576502,-0.09483986021927783,0.01209553192623291,-0.4093812218746761,0.35215970407014413,0.16412430328317915,-0.27666124542367954,-0.2815344112056454,0.000955521815723173,0.018044783693116757,0.06755389747770534,0.047765646911218936,0.10621525658312053,-0.27210582513856685,-0.6572000954699652,-0.08590137487725519,-0.2850865681792597,0.10175825466524299,-0.027772519136205216,0.29776819690733636,0.1793721547665927,0.18478672888736128,-0.08632617060872046
64,-0.057865337260405825,-0.3917915185570044,0.002906817009308516,-0.05120677502668367,-0.05279865582960437,0.1922195311635651,-0.1336773673136171,-0.32372756414489123,-0.008606920617241215,-0.005116253147394759,-0.146429446249102,-0.7259520009360194,0.07925134238251028,-0.19318942953937818,0.4531459994572386,0.004009933586814839,-0.030124436881659063,0.11293149575180801,-0.062932534634121,0.5470890654364643,-0.5140971716056723,2.62860315479401,-0.17521501352736993,-0.43961808326191676,0.03349478720367971,0.010098803201029483,0.06111907155018794,-0.3312484319415314,-0.025253376878167703,0.06600231758859387
65,-0.011272959289516651,-0.4460326307097105,0.0006786788418252943,-0.016801299967145952,-0.0711127858829218,0.31203645227262816,-0.4486588557725943,-0.18261955885950382,-0.24001683448599753,-0.008868822567517073,-0.057914236944808926,-0.4240711018323301,0.05363989823407055,-0.0908349830004886,-0.2573219463846651,0.04662625020252235,0.07219180748016188,0.11650421163402234,0.07791389467845537,0.2837936966648159,-0.14342788693780467,3.1808389951745095,-0.07238363497345411,-0.18016857068687975,-0.0922819953632953,0.022855018897171488,-0.7370600042181487,-0.2657534900665985,-0.44290537909401695,0.04371631690377781
66,0.18441502818821784,-0.4612049697734046,-0.008909891336637811,0.19185906883165488,-0.03448452577628693,-0.10586158964434819,0.3386860258833287,0.4263967077370919,-0.024980263579653238,-0.01742468084539594,2.6370982895653903,-0.2394546954083608,-0.9674528604431396,2.9227975748350583,-0.4853079290055744,0.03819025578712632,0.0325337560807705,0.11026222526509603,0.1083713552433045,0.4945528833361705,3.206039638765618,4.275449321642999,1.0603064136800555,3.798251851611099,0.03080724911464178,-0.0027201479821427317,0.24749372414557494,0.3572247986511086,-0.03496621413900135,0.017120056745854418
67,-0.020591434883694523,0.02051679549888015,0.0014032608265430297,-0.024888160396340623,-0.11395476868621829,0.6940311659130214,-0.4673066886530267,-0.22120643119496264,-0.18980524940126747,-0.012696443376041821,-0.5666335167925594,-0.6754380656278324,0.26245729322536376,-0.3514858753072815,-0.5204778596579472,0.07411959234683672,0.05604527313984351,0.01334717374755554,-0.09323538880016377,0.6549264918528572,-0.4795269792532284,-0.5270302188088474,-0.19047074856165996,-0.41320618125062225,-0.2008047833986468,0.04291155410072853,-0.8149854369988787,-0.4598387165278759,-0.5697793158136573,0.11748053015945475
68,-0.027513731039369476,-0.3971018372292973,0.0016480257865281102,-0.02873789335514885,-0.2295627146477849,0.6451859402344137,-0.5083028971255728,-0.38234339954010427,-0.1505092262914786,-0.018350314635692762,-0.38182154132205737,-0.08911560222923272,0.20506522495112292,-0.2703082108109208,0.2718176132796783,0.047098956786143675,0.05648611408470112,0.10923558277020681,0.02642996387594393,0.6705951777424185,-0.37005470347049063,2.074395043555008,-0.15532462481177695,-0.3419961912975186,-0.05895652305922502,0.03032054185376607,-0.677807947034644,-0.3550326942387861,-0.31481733771677245,0.10205176045458211
69,0.02120858421018891,-0.1642064326015943,-0.000803508971417685,0.009226768779513471,-0.16317399320450907,0.39448886314036335,-0.0444289842671895,0.04448851380109961,-0.1024807536017367,-0.023879100248006307,0.1849351834541492,-0.24546825913552592,-0.06357452133579598,-0.01883392405589047,0.17938608699228617,0.028590675935123943,-0.004085431738735714,-0.15584350941018474,0.05070316848853945,0.31881781806501186,-0.0013059850444258362,1.2282908452577421,-0.0191816729234938,-0.10341354053251,-0.017030928870233275,0.019509126255560474,-0.02793856591350367,0.1454954606933516,-0.27232367470062496,0.08481072256215293
70,0.04943025315255607,-0.16079265631226317,-0.003956314765511207,0.03556959556683016,0.23057980294181735,-2.16299705572417,1.651290293614934,1.0062182146194696,0.3712546361107173,0.04336694376058548,3.0261761326611847,-0.7427899793720818,-1.4106990945741653,1.8427816906660857,0.8948025657903026,-0.12605710099883854,-0.14641827813509892,-0.75047484245001,-0.04159685159884594,-0.6554057693035965,0.7784439091273575,1.2144849492482295,0.3815227599391831,0.5792100926654778,0.0861705337488231,-0.05558525171959681,1.23107787339175,0.9239536599180386,0.21331818834106014,-0.07946893962877705
71,0.18947362922505728,-0.23248195838821736,-0.01032797404131327,0.17442631581063647,0.2142279011084981,-1.246627223548582,1.649839100394667,1.1159814585062588,0.1824154139442322,0.012720960162919962,1.9568605272195774,0.11594692086709801,-1.156080211872159,1.4951295188012361,-0.15870475390213212,-0.0647870553525355,-0.13504458175777234,-0.5862120432677377,0.0016929400669294097,-0.7079419514038905,1.631175320487632,0.7746685478023313,0.7233284689352981,1.444528208284133,0.03403229482148724,-0.03496618831566891,1.3811830849232951,0.9804148167067733,0.0020639779179271104,-0.06394220948133374
72,-0.027247488879535837,0.09372333148120386,0.0016441406284331066,-0.030045349831725222,0.024709358860328542,0.5408157998955084,-0.3881440984874557,-0.22788275221488072,-0.1226745432553782,-0.017950040564213066,-0.3951150342944969,0.20783417461818116,0.2061868940379159,-0.2778965577094937,0.11752942504087671,0.0715269785458982,0.04893303922947392,0.1356408277387571,-0.0287645204979197,0.6152939334263197,-0.4487979193843896,-1.1285728306518914,-0.17878755907337457,-0.4000731913002548,-0.025631050755154736,0.03780488545646971,-0.6154316904723729,-0.3985077849661122,-0.3293865936080229,0.10567629682969501
73,-0.0927430601986143,0.09903365015349665,0.004763922578719118,-0.07304614061690397,-0.0402076914179487,0.5658646335768459,-0.5797741632237282,-0.4897869047674302,0.03832999587500651,-0.00424065361603288,-0.4807121597755716,0.15142694685737226,0.22768555153478134,-0.3724861841661227,-0.03728896315750827,0.06558178420573765,0.06577316332303496,0.26569589899132107,0.07853232027368076,0.400233538863713,-0.8732430588227248,-0.7321463880930329,-0.3192754987878794,-0.6481407792516398,-0.031543634551038126,0.03408048870977645,-0.8311091786203294,-0.6455959223628147,-0.14848499962499526,0.05723485797852338
74,0.1577908122048526,-0.03258639122404883,-0.007938601812887495,0.14028717447780878,0.15372586432521715,-0.8427147804370191,1.100562466523564,0.5501915415640477,-0.0446282751345476,0.008167842599838222,1.3210424852938676,0.26388058855536006,-0.28809528354219094,1.0364757143967986,0.20943075136868508,-0.09194950288831494,-0.10433266259935825,-0.3180530236026784,0.09291071536267044,-1.029303626707443,1.821311378426072,0.021261079854649232,0.5369767688328966,1.6108794143221208,0.19689710301718572,-0.07195921383448073,2.059888467207074,0.9557130606117017,-0.10720544126645215,-0.21563395480193906
75,0.11838697254947204,-0.03865532684952643,-0.0057823390701617974,0.1000949939015719,-0.035465639886285934,-0.05054541526472844,0.16454283945127499,0.28540186043509297,-0.011335811110976552,-0.01572351604160716,0.28544695958722927,0.2679698118898324,-0.11330185085028478,0.3499950298514874,-0.5271937258126718,0.041681012096945365,0.029271533088824117,0.06467929849201555,0.10806214244569182,0.531420379546903,1.3603754803934907,0.4295211475645188,0.4732502807149767,1.1337141127921035,0.05284506144475274,-0.0012981436094580434,0.3703070790350207,0.5498984961926677,0.08340898997740952,0.0097730235530579
76,0.022273552849523544,0.14113689105524757,-0.001153173199967798,0.006127612686887961,0.2681891771584514,-0.3104270647086024,0.06992504148985912,0.24738077801657635,0.164404736685579,-0.0006131698432479809,0.49554899485895787,0.2896186413076269,-0.23182488435474308,0.15322743003965664,-0.31617414189843474,-0.06849598393171825,-0.03485612968979749,-0.17514438831410178,-0.055511427491416625,-0.28642357806118135,0.10432515825470745,-1.4283580011441632,0.05033813229605502,-0.03716490233843424,-0.035843695493498785,-0.01202591189162337,-0.05343490567125409,0.17231451016800084,0.13682959491199473,0.004630100318100366
77,-0.007279326892011905,0.3042395359899582,0.0003736939313676967,-0.01631705682767322,0.5281844163082267,-0.005666254918999211,-0.15421175138039675,0.18989652245524774,0.32104305102598724,0.006766883349659213,0.16677821744301216,0.12316319733969615,-0.014594971212502488,-0.02518695866864911,1.0786052184459196,-0.011298487313537425,0.06136475387445878,0.1530116187522824,-0.07792935531833602,-0.6928877237845081,-0.3297228123926397,-2.5624137447826896,-0.12384760189292564,-0.32623660335707777,0.05768263000502107,0.023733315715594384,-0.6819017255309588,-0.2908787048375857,-0.13088048208973407,0.06742274400586787
78,0.00124042222266498,-0.024241604739017163,0.00022411534471014632,-0.008230196398478577,-0.16284695516784256,0.42642612608406844,-0.5558294750893208,-0.2924959607296812,-0.14177677671152555,-0.017449697974863412,-0.054347690049764176,-0.27613743414406805,0.04541432493092202,-0.07848186014234677,-0.2582056129839709,0.05211691898150855,0.07843411525934578,0.202290458506964,0.008341015215602056,0.4862576966887557,-0.03203504491326426,0.49855062761208163,-0.03173385997702342,-0.11669245259343713,-0.12130740672490492,0.028710331019990775,-0.8178582640138363,-0.3979431733982248,-0.25046979086374904,0.08113720596575466
79,0.09309396736527509,0.07134413136225522,-0.004500236898811383,0.07302580240504611,0.06542559442529344,0.0005959535013351365,0.26540076825983944,0.3932414186042783,-0.0009660272347823621,-0.018950725742912344,-0.16004717075745475,0.21769641913073196,0.07121271392716055,-0.007892586667250462,-0.44890086511417343,0.03728120466477761,0.0269791601755645,-0.02689721205210112,0.10419698247553333,0.47519744782553586,0.7784439091273575,-0.07735246307044005,0.25793199510442993,0.5733732082430923,0.03886986338175557,0.0022777791512637326,0.22451110802591248,0.49696616170322844,0.12893791463756754,0.02226297998081202
80,-0.09434051315761623,0.2556880509861373,0.004678449100629091,-0.07384514179703396,0.0516899968853052,0.2999295159933152,-0.5136723120405611,-0.32927230533092494,-0.008061142518494208,0.004965650028000509,-0.5432888462068118,0.40357567393740595,0.22918111031717198,-0.39172176118808627,-0.28542254424259106,0.042299166860142484,0.07054600128602678,0.20680768548447648,0.020091101524883952,0.47243238560973094,-0.8482756976792932,-1.9391761534961254,-0.2989023336471505,-0.6341322566379146,-0.00036819271819817177,0.018066210053865717,-0.679172539866749,-0.3410585579335741,0.006920396548344104,0.041414246503368245
81,-0.07357362469059135,0.15289545382961042,0.003722700209258781,-0.06147272958350563,-0.2768197109460775,0.34825289097022827,-0.3959079822158847,-0.31727755909175004,0.10273181152716045,-0.0031148827899961894,-0.6305071293674522,0.1129401390035155,0.24170641511969362,-0.3952512248618412,-0.35364160570900266,0.022736386707198266,0.04487730253678383,0.20553464879081387,0.029058272655651723,0.6045409136981893,-0.7119154945113215,-0.917539848792201,-0.2361413983795023,-0.5573772264835448,-0.13367008193447935,0.01112348282252286,-0.43085255476133455,-0.3369651240663908,0.1677892636809021,0.06272064276247809
82,0.07818440641459048,-0.09972399158089479,-0.0039368889750362,0.05881326626152137,-0.011428344191306724,-0.3072959604984352,0.32489969029079124,0.1290175273922659,0.0443335549612242,-0.017874989175810613,0.33343322690237726,0.17987110328686332,-0.08114733702888598,0.1961104136757776,-0.26880961217564114,0.0010646079504050263,-0.013078587013831116,0.0006168068109294017,-0.11147894385931198,0.3821070198934361,0.8091729689961962,0.6977499843207615,0.2830363692114891,0.583587755982267,0.11788348319947056,-0.027626136333134738,0.953850066448323,0.46591252546942397,1.176103181821201,-0.003206735087549266
83,0.0025716330218332603,-0.010586499581692442,0.0002144024494726437,-0.0057363442301940105,-0.27616563487274476,0.5312137469843292,-0.4358883554342437,-0.3177301910253038,-0.12867810234159588,-0.019426051202794507,-0.08774353824881974,0.17584201558966267,0.09682415807560027,-0.10001158855225109,-0.6350010509279855,0.05258962556512988,0.05054945602728518,0.23366465315077797,0.15552630687923844,0.5197456724135044,0.11776912194732446,0.1849595611102978,0.002060489782479467,0.0020881454021084277,-0.15033281808651455,0.022980489871231906,-0.3877601495369675,-0.2384404054700478,-0.3457770064856798,0.04724289283632012
84,0.17962266931121212,-0.0720344727896532,-0.009317832936612947,0.16498357459091817,0.12756282139190636,-0.7279076260642232,0.859664391959223,0.9439813237558268,0.1704082957717967,-0.002989797142658793,1.1021861985524835,0.13753561464762082,-0.3985796885912996,0.947709703001865,-0.4805361293693229,-0.0031897513021869385,-0.022189299874221923,-0.09219167472705432,0.018545037536820554,0.3747335206512895,1.6330958867294347,-0.0004338995888702959,0.5408389802339825,1.4299359972281693,-0.04068126405376711,-0.012987856026086536,0.603365170623472,0.7023436195222528,0.09190772258063876,0.048908220360020696
